Team,Year,attend,n345,avgstar,pf,pa,confcham,natchamp,yrsrank,wksrank,finpoll,numbowls,expec
Utah,2011,1.777320408,2.088466098,5.639601452,3.034753143,3.419907601,0,0,0.713505538,0.887391006,0,0.216820176,0.01745287
Utah St.,2011,0.687678801,1.044233049,4.43521199,4.080575764,4.720252697,0,0,0,0,0,0,-0.890443407
Vanderbilt (TN),2011,1.294067505,1.957936967,5.180786419,3.240182586,3.653969719,0,0,0.713505538,0.177478201,0,0.108410088,-0.399605854
Virginia,2011,1.887189979,2.871640885,5.81165709,2.819985997,4.031069796,0,0,1.133214678,1.242347408,2.130325565,0.542050441,0.191105784
Virginia Tech,2011,2.607306088,2.34952436,5.830774383,3.651041473,3.211852386,2.175111904,0,1.217156506,2.484694816,2.130325565,1.300921059,0.854347878
Wake Forest (NC),2011,1.258402212,1.435820443,5.333724763,3.156143269,4.62922854,0,0,0.671534624,0.532434603,0,0.108410088,-0.377168209
Washington,2011,2.461574397,2.610582623,5.907243555,4.052562658,6.072611596,0,0,2.266429355,1.952260213,2.130325565,1.626151323,0.721690376
Washington St.,2011,1.13337686,1.696878705,4.817557851,3.342897308,4.954314814,0,0,0,0,0,0.433640353,-0.530809736
West Virginia,2011,2.225419772,2.34952436,5.639601452,4.566136267,4.525200933,2.71888988,0,1.636865646,2.484694816,2.130325565,1.084100882,0.557507237
Western Kentucky,2011,0.654926568,1.435820443,4.62638492,2.567868044,3.875028385,0,0,0,0,0,0,-0.843600875
Western Michigan,2011,0.786722815,0.652645656,4.263156352,4.286005208,4.850287206,0,0,0,0,0,0,-0.881256872
Wisconsin,2011,3.141891819,2.34952436,5.830774383,5.770699822,3.458917954,2.356371229,0,1.972632958,2.484694816,2.130325565,0.975690794,1.019758474
Wyoming,2011,0.872421867,1.044233049,4.454329283,3.165480971,4.694245795,0,0,0,0,0,0.216820176,-0.755312359
Air Force (CO),2012,1.253965827,0.525632941,4.423916989,3.311238729,4.724814068,0,0,0,0,0,0.216820176,-0.772389052
Akron (OH),2012,0.363283868,0,4.153912666,2.911285736,5.363979897,0,0,0,0,0,0,-1.303194508
Alabama,2012,3.984254626,3.416614115,7.830125375,5.041267952,1.917497486,3.174603498,11.26942767,2.9879508,2.410725776,2.130325565,4.119583352,2.352807184
Appalachian St. (NC),2012,1.032392043,0.131408235,4.444686552,3.673986792,4.411497485,1.84331816,0,0,0,0,0,-0.894487722
Arizona,2012,1.877364862,2.496756469,5.981634238,4.613411263,5.752492459,0,0,1.037482917,2.410725776,2.130325565,0.325230265,0.097356738
Arizona St.,2012,2.226117376,2.365348234,6.043942928,4.64131496,3.960321606,0,0,1.784470616,1.894141681,2.130325565,0.975690794,0.402422935
Arkansas,2012,2.665230631,3.02238941,6.313947252,2.622947532,4.574422108,0,0,2.157964466,0.516584095,0,2.276611853,0.81794542
Arkansas St.,2012,1.033958766,2.233939999,5.379316902,4.222759503,3.985386933,1.024065644,0,0.165997267,0.688778793,2.130325565,0,-0.56342436
Army (NY),2012,1.261407761,0.131408235,4.839308255,2.706658624,5.313849244,0,0,0,0,0,0.108410088,-0.677187288
Auburn (AL),2012,3.237084484,2.759572939,7.518581925,2.083476054,4.261105526,0,0,2.448459683,0.172194698,0,1.517741235,1.292632896
Ball St. (IN),2012,0.506443172,0.131408235,4.236990919,4.064638552,5.213587937,0,0,0.12449795,0.344389397,0,0,-1.192396792
Baylor (TX),2012,1.61348956,2.759572939,6.230868998,5.376112318,6.065809042,0,0,1.452476083,1.721946983,2.130325565,0.758870618,0.087139284
Boise St. (ID),2012,1.386706423,1.708307058,5.379316902,3.655384327,2.569195979,1.740911595,0,0.663989067,2.410725776,2.130325565,0.325230265,-0.222440545
Boston College (MA),2012,1.450002028,1.314082352,5.711629915,2.213693307,4.461628138,0,0,0,0,0,0.433640353,-0.251070692
Bowling Green (OH),2012,0.617719664,0.657041176,4.693921312,2.771767251,2.732120602,0,0,0,0,0,0,-0.960690298
Brigham Young (UT),2012,2.395558455,1.445490587,5.960864675,3.469359679,2.280944722,0,0,1.327978133,0.516584095,0,0.216820176,0.288129868
Buffalo (NY),2012,0.51866361,0.131408235,4.278530046,2.371814258,4.286170852,0,0,0,0,0,0,-1.169449408
California,2012,2.188555194,2.233939999,6.770877645,2.567140138,4.975467334,0,0,1.535474716,0.172194698,0,0.867280706,0.469334997
Central Florida,2012,1.355528638,1.708307058,5.732399479,4.613411263,3.872592963,0.409626258,0,0.207496583,1.03316819,2.130325565,0.108410088,-0.273726763
Central Michigan,2012,0.628099204,0.657041176,4.610843059,3.487962144,5.276251254,0,0,0,0,0,0,-1.045249417
Cincinnati (OH),2012,1.141279284,3.28520588,5.940095112,3.906517601,3.007839194,1.331285338,0,0.539491117,2.410725776,2.130325565,0.216820176,-0.191590806
Clemson (SC),2012,3.189338604,2.628164704,7.165499348,4.957556861,4.048050249,2.048131289,0,1.9919672,2.410725776,2.130325565,1.734561412,1.327435057
Colorado,2012,1.777172934,2.890981175,6.002403802,1.99046373,6.918030147,0,0,0,0,0,1.084100882,0.034240604
Colorado St.,2012,0.753985387,0.394224706,4.673151749,2.362513026,4.549356782,0,0,0,0,0,0,-0.952272802
Connecticut,2012,1.358035394,1.182674117,4.963925635,1.981162498,2.982773868,0,0,0,0,0,0.108410088,-0.537961757
Duke (NC),2012,1.10336459,1.445490587,5.400086465,3.813505278,5.865286429,0,0,1.410976767,0.344389397,0,0.758870618,-0.459018302
East Carolina (NC),2012,1.841408572,1.445490587,5.358547339,3.804204045,5.150924621,0.819252515,0,0.456492483,0.344389397,0,0.108410088,-0.240333999
Eastern Michigan,2012,0.153656347,0.657041176,4.590073495,2.38111549,5.652231153,0,0,0,0,0,0,-1.271398883
Florida,2012,3.431005608,2.890981175,7.684738431,3.19962394,2.356140702,1.331285338,0,2.448459683,2.410725776,2.130325565,1.626151323,1.615335334
Florida Atlantic,2012,0.527163082,1.314082352,4.943156072,2.288103167,4.637085425,0,0,0,0,0,0,-0.973347554
Florida International,2012,0.534017494,2.496756469,5.524703845,2.790369715,4.762412058,0,0,0,0,0,0,-0.797444178
Florida St.,2012,2.961145416,2.365348234,7.871664501,5.115677811,2.581728642,1.740911595,0,1.825969933,2.410725776,2.130325565,2.710252206,1.647900138
Fresno St. (CA),2012,1.210880948,0.525632941,5.067773452,4.585507566,3.885125626,2.457757546,0,0.580990433,1.205362888,0,0,-0.549164916
Georgia,2012,3.630997784,2.365348234,7.207038475,4.920351931,3.44648241,1.945724724,0,2.61445695,2.410725776,2.130325565,2.276611853,1.646025781
Georgia Tech,2012,1.721632607,1.971123528,6.230868998,4.371579221,4.962934671,1.84331816,0,1.9919672,0.516584095,0,1.951381588,0.307553707
Hawaii,2012,1.176256372,0.788449411,4.839308255,2.362513026,5.363979897,0,0,0,0,0,0.108410088,-0.716211032
Houston (TX),2012,1.067212459,2.233939999,5.711629915,3.618179398,5.41411055,0,0,0,0,0,0.542050441,-0.425790922
Idaho,2012,0.492812683,0.394224706,4.527764805,1.767234153,6.379125625,0,0,0,0,0,0,-1.158141772
Illinois,2012,1.784654035,1.839715293,5.690860352,1.860246477,4.825075374,0,0,0,0,0,0.758870618,-0.061082871
Indiana,2012,1.754807964,2.365348234,5.649321225,3.43215475,5.30131658,0,0,0,0,0,0.325230265,-0.174888682
Iowa,2012,2.76033071,2.496756469,6.147790745,2.157885913,3.44648241,0,0,0,0,0,1.084100882,0.601601709
Iowa St.,2012,2.164976015,2.102531763,5.732399479,2.967093131,3.89765829,0,0,0.4979918,1.549752285,0,0.108410088,0.112181797
Kansas,2012,1.61877725,1.971123528,5.711629915,2.036969892,5.426643213,0,0,0,0,0,0.325230265,-0.219509166
Kansas St.,2012,1.969292327,1.971123528,5.732399479,4.697122354,3.609407033,1.024065644,0,1.078982233,2.410725776,2.130325565,0.650460529,0.173624006
Kent St. (OH),2012,0.700325128,0.657041176,4.569303932,4.306470594,4.298703515,0.204813129,0,0.082998633,1.03316819,2.130325565,0,-0.946051542
Kentucky,2012,1.946300669,2.890981175,5.981634238,1.999764963,4.662150751,0,0,0,0,0,0.542050441,0.064704314
Louisiana-Lafayette,2012,0.895577968,0.919857646,4.735460439,4.287868129,4.574422108,0,0,0,0,0,0,-0.871252065
Louisiana-Monroe,2012,0.978457608,0.394224706,4.444686552,4.092542249,4.749879395,0,0,0,0,0,0,-0.926920736
Louisiana St.,2012,3.627981843,2.759572939,6.978573278,3.599576933,2.857447235,0,0,2.531458316,2.410725776,2.130325565,3.143892558,1.742387894
Louisiana Tech,2012,1.01214215,1.051265882,5.130082142,5.748161614,5.790090449,0,0,0.2489959,2.410725776,2.130325565,0,-0.602041859
Louisville (KY),2012,1.95805109,2.496756469,6.230868998,3.766999116,3.872592963,0.92165908,0,0.705488383,2.410725776,2.130325565,0.325230265,0.255877912
Marshall (WV),2012,0.975128322,1.445490587,5.337777775,4.566905101,6.479386931,0,0,0,0,0,0,-0.701603947
Maryland,2012,1.41095146,2.233939999,6.043942928,2.241597005,4.085648239,0,0,0,0,0,0.758870618,-0.101336362
Memphis (TN),2012,0.954565084,1.445490587,5.026234325,2.725261089,4.549356782,0,0,0,0,0,0,-0.756453588
Miami (FL),2012,1.869061231,4.336471762,6.978573278,3.506564609,4.586954772,0,0,2.11646515,0.344389397,0,2.385021941,0.675526042
Miami (OH),2012,0.600564049,0.788449411,4.631612622,2.604345068,5.251185927,0,0,0,0,0,0,-1.050543475
Michigan,2012,4.396694425,3.28520588,7.393964545,3.608878165,3.233427134,0,0,3.029450116,2.410725776,2.130325565,2.710252206,2.123543191
Michigan St.,2012,2.952567608,2.233939999,6.459334195,2.41832042,2.656924622,0,0,2.199463783,1.377557586,0,0.867280706,0.836532452
Middle Tennessee St.,2012,0.694763262,0.394224706,4.444686552,2.967093131,4.210974872,0,0,0.12449795,0.688778793,0,0,-1.002409461
Minnesota,2012,1.826681377,2.496756469,5.607782099,2.669453694,4.022984923,0,0,1.701471983,0.172194698,0,0.216820176,-0.133234326
Mississippi,2012,2.2351652,2.102531763,6.127021182,3.804204045,4.499226128,0,0,1.659972666,0.344389397,0,1.8429715,0.487334028
Mississippi St.,2012,2.178841513,3.28520588,6.313947252,3.562372003,3.797396983,0,0,1.410976767,2.410725776,0,0.758870618,0.456843684
Missouri,2012,2.64290483,2.365348234,6.459334195,2.874080807,4.273638189,0,0,1.7429713,0.344389397,0,1.084100882,0.641388968
Navy (MD),2012,1.267596316,0.525632941,4.610843059,3.022900525,4.185909546,0,0,0,0,0,0.542050441,-0.639196795
Nebraska,2012,3.349536018,2.233939999,6.957803715,4.529700171,4.837608038,5.325141351,0,2.531458316,2.410725776,2.130325565,3.577532911,1.638806267
Nevada,2012,0.917786265,0.919857646,4.776999565,4.576206333,5.501839193,0,0,0.207496583,0.860973492,0,0,-0.826214587
Nevada-Las Vegas,2012,0.59566804,0.657041176,4.756230002,2.660152462,5.313849244,0,0,0,0,0,0,-1.016573527
New Mexico,2012,0.873722183,0.657041176,4.590073495,3.115912849,4.925336681,0,0,0,0,0,0,-0.933778714
New Mexico St.,2012,0.558027523,0.919857646,5.005464762,2.083476054,5.927949746,0,0,0,0,0,0,-0.973282487
North Carolina,2012,1.969605672,2.759572939,6.313947252,4.529700171,3.8600603,0,0,1.908968566,0.860973492,0,0.867280706,0.298765919
North Carolina St.,2012,2.119227707,2.233939999,5.753169042,3.39494982,4.173376882,0,0,0,0,0,0.758870618,0.122548852
North Texas,2012,0.7413341,0.657041176,4.631612622,2.334609328,4.185909546,0,0,0,0,0,0,-0.961310695
Northern Illinois,2012,0.81771184,1.051265882,4.714690875,5.022665488,3.4840804,1.331285338,0,0.331994533,1.377557586,2.130325565,0.108410088,-0.792107083
Northwestern (IL),2012,1.398182668,1.839715293,5.732399479,3.832107742,3.67207035,0,0,1.410976767,2.410725776,2.130325565,0.216820176,-0.157238168
Notre Dame (IN),2012,3.164584382,2.102531763,7.331655855,3.115912849,2.08042211,0,0,3.195447383,2.410725776,2.130325565,2.385021941,1.530279099
Ohio,2012,0.855587366,1.051265882,5.026234325,3.832107742,4.035517586,0,0,0.207496583,1.721946983,2.130325565,0,-0.695513528
Ohio St.,2012,4.12557303,3.28520588,7.726277558,4.148349643,3.433949747,3.891449449,0,3.2369467,2.410725776,2.130325565,3.143892558,2.174857578
Oklahoma,2012,3.338803967,3.28520588,7.310886291,4.613411263,4.148311556,4.505888835,0,2.86345285,2.410725776,2.130325565,3.685943,1.777262374
Oklahoma St.,2012,2.215228652,2.628164704,6.147790745,5.524932036,4.599487435,0,0,0.9959836,2.410725776,2.130325565,0.867280706,0.421510565
Oregon,2012,2.251772463,2.496756469,7.020112405,5.999294888,3.52167839,1.228878773,0,1.701471983,2.410725776,2.130325565,1.19251097,0.785873285
Oregon St.,2012,1.700834361,2.365348234,5.960864675,3.934421299,3.358753767,0,0,0.9959836,2.238531078,2.130325565,0.433640353,0.082829532
Penn St.,2012,3.78872761,1.708307058,5.794708168,3.246130102,2.869979898,0,0,2.489959,1.03316819,2.130325565,2.276611853,1.229487105
Pittsburgh (PA),2012,1.625239982,1.839715293,6.500873322,3.218226405,3.433949747,0,0,0,0,0,1.300921059,0.243409617
Purdue (IN),2012,1.707257925,3.153797645,6.230868998,3.469359679,5.088261304,0,0,1.659972666,0.344389397,0,0.433640353,0.022786695
Rice (TX),2012,0.796091065,1.445490587,5.109312579,3.850710207,4.887738691,0,0,0,0,0,0.650460529,-0.696081082
Rutgers (NJ),2012,1.926599129,2.365348234,6.770877645,2.595043835,2.306010049,3.379416626,0,0.580990433,2.410725776,2.130325565,0,0.387783242
San Diego St. (CA),2012,1.209470897,0.788449411,4.776999565,3.971626228,3.972854269,1.433691902,0,0.539491117,0.860973492,0,0.108410088,-0.639383748
San Jose St. (CA),2012,0.422584329,0.657041176,4.673151749,4.204157038,3.471547737,0,0,0.37349385,1.549752285,2.130325565,0,-0.9894057
South Carolina,2012,3.133484933,3.02238941,6.729338518,3.813505278,2.970241205,0,0,1.452476083,2.410725776,2.130325565,0.216820176,0.93172479
South Florida,2012,1.72848702,2.365348234,6.230868998,2.297404399,4.123246229,0,0,0.37349385,0.344389397,0,0,-0.019530307
Southern California,2012,3.444636097,1.971123528,8.453212274,3.878613904,3.960321606,0,0,3.195447383,2.410725776,0,4.011173264,2.231684709
Southern Methodist (TX),2012,0.83396659,1.708307058,5.379316902,3.692589257,4.185909546,0,0,0,0,0,0.542050441,-0.598905682
Southern Mississippi,2012,1.008617024,1.708307058,5.233929959,2.195090843,5.689829143,0,0,0,0,0,0,-0.698316956
Stanford (CA),2012,1.697661747,2.890981175,7.747047121,3.62748063,3.020371858,1.433691902,0,1.825969933,2.410725776,2.130325565,1.8429715,0.886796531
Syracuse (NY),2012,1.486545839,1.708307058,5.441625592,3.62748063,4.035517586,0.512032822,0,1.452476083,0.516584095,0,1.084100882,-0.164272709
Temple (PA),2012,1.041087355,0.657041176,4.506995242,2.529935209,4.298703515,0,0,0,0,0,0.108410088,-0.849930973
Tennessee,2012,3.523755603,2.496756469,7.020112405,4.036734855,5.363979897,0,0,2.7389549,1.03316819,0,2.927072382,1.534137779
Texas,2012,3.951431782,3.548022351,7.560121051,4.315771826,4.762412058,0,0,2.904952166,2.410725776,2.130325565,3.360712735,2.051919417
Texas-El Paso,2012,1.150522949,0.657041176,4.631612622,2.362513026,4.474160802,0,0,0,0,0,0,-0.787099697
Texas A&M,2012,3.408170622,2.496756469,7.103190658,5.376112318,3.546743717,0,0,2.11646515,2.410725776,2.130325565,1.8429715,1.437239735
Texas Christian,2012,1.803572214,2.628164704,6.334716815,3.422853517,3.684603013,0,0,1.36947745,2.410725776,2.130325565,1.300921059,0.394563687
Texas Tech,2012,2.240766235,3.153797645,6.313947252,4.529700171,5.175989947,0,0,1.36947745,2.06633638,0,0.542050441,0.393228894
Toledo (OH),2012,0.804982217,1.182674117,4.839308255,3.813505278,4.624552762,0,0,0.539491117,1.549752285,0,0,-0.798544568
Troy (AL),2012,0.820649446,0.657041176,4.610843059,3.413552285,4.586954772,0,0,0,0,0,0,-0.942514148
Tulane (LA),2012,0.708354583,0.919857646,5.192390832,2.390416723,5.777557786,0,0,0,0,0,0.325230265,-0.789244986
Tulsa (OK),2012,0.784144803,1.839715293,5.607782099,4.520398939,4.148311556,3.891449449,0,0.663989067,1.721946983,2.130325565,0.325230265,-0.497007042
UCLA,2012,2.682268743,3.02238941,6.791647208,4.483194009,4.837608038,2.048131289,0,2.780454216,2.238531078,2.130325565,1.734561412,0.960351706
Utah,2012,1.776154564,3.153797645,6.313947252,2.976394363,3.772331656,0,0,0.705488383,0.344389397,0,0.216820176,0.073591066
Utah St.,2012,0.785476517,0.525632941,4.714690875,4.222759503,2.506532662,1.228878773,0,0.2489959,1.205362888,2.130325565,0,-0.809998859
Vanderbilt (TN),2012,1.482903208,2.890981175,6.521642885,3.62748063,3.045437184,0,0,0.705488383,0.688778793,2.130325565,0.108410088,0.02407331
Virginia,2012,1.827190562,2.628164704,6.064712492,2.539236441,4.348834169,0,0,1.12048155,0.344389397,0,0.542050441,0.063292271
Virginia Tech,2012,2.570678905,3.416614115,6.604721138,3.032201757,3.722201003,0,0,1.203480183,1.377557586,0,1.300921059,0.760388176
Wake Forest (NC),2012,1.132427299,2.102531763,5.898555985,2.064873589,4.787477385,0,0,0.663989067,0.172194698,0,0.108410088,-0.391348603
Washington,2012,2.449218714,2.628164704,6.397025505,2.901984504,3.935256279,0,0,2.2409631,2.06633638,0,1.626151323,0.732071717
Washington St.,2012,1.127687963,2.233939999,5.607782099,2.278801934,5.063195977,0,0,0,0,0,0.433640353,-0.440576852
West Virginia,2012,2.190121917,3.28520588,6.085482055,4.771532213,6.203668339,0,0,1.61847335,1.894141681,0,1.084100882,0.361587671
Western Kentucky,2012,0.651639215,0.919857646,5.275469085,3.404251053,4.148311556,0,0,0.12449795,1.03316819,0,0,-0.75012304
Western Michigan,2012,0.571031323,0.525632941,4.465456116,3.274033799,4.461628138,0,0,0,0,0,0,-1.094063758
Wisconsin,2012,3.133680773,1.314082352,6.397025505,3.850710207,3.358753767,1.433691902,0,1.950467883,2.238531078,2.130325565,0.975690794,0.945288102
Wyoming,2012,0.765931649,0.525632941,4.548534369,2.994996828,5.025597987,0,0,0,0,0,0.216820176,-0.958669483
Air Force (CO),2013,1.286981936,0.241207115,3.826909806,2.557668555,6.202548229,0,0,0,0,0,0.21722377,-0.72569519
Akron (OH),2013,0.703559585,0.241207115,3.919347241,2.091066859,4.432237589,0,0,0,0,0,0,-0.947974264
Alabama,2013,4.000830008,3.015088936,7.099195003,4.285822984,2.338877561,4.720140844,0,2.969554469,2.48948093,2.108934807,4.127251634,2.36820946
Arizona,2013,1.876907779,2.412071149,5.324396252,3.758735883,4.070422275,0,0,1.031095302,1.659653953,2.108934807,0.325835655,0.156040795
Arizona St.,2013,2.470893378,2.532674706,5.546246096,4.804269313,4.819896853,2.655079225,0,1.773483919,2.48948093,2.108934807,0.977506966,0.636947595
Arkansas,2013,2.427812671,2.170864034,5.472296148,2.142911492,4.768208951,0,0,2.144678228,0.497896186,0,2.280849587,0.683504633
Arkansas St.,2013,0.981948456,0.120603557,3.789934832,3.274852643,4.393471662,1.622548415,0,0.164975248,0.165965395,0,0,-0.852547805
Army (NY),2013,1.33837923,0.120603557,3.771447345,2.531746239,4.897428706,0,0,0,0,0,0.108611885,-0.708897096
Auburn (AL),2013,3.376179459,2.773881821,6.600032854,4.778346996,4.471003515,2.507574823,0,2.433384912,1.825619349,2.108934807,1.520566392,1.389857659
Ball St. (IN),2013,0.59638992,0.120603557,3.789934832,4.329026845,4.147954128,0,0,0.123731436,1.493688558,0,0,-0.914824298
Baylor (TX),2013,1.811045143,2.170864034,5.453808661,5.884365831,3.954124496,1.180035211,0,1.443533422,2.48948093,2.108934807,0.760283196,0.30696761
Boise St. (ID),2013,1.354539422,1.567846247,4.78825913,4.216696807,4.173798079,0,0,0.659900993,0.829826977,0,0.325835655,-0.288918789
Boston College (MA),2013,1.300934882,0.96482846,4.677334208,3.110677972,4.858662779,0,0,1.113582926,0.165965395,0,0.43444754,-0.389857863
Bowling Green (OH),2013,0.601395638,0.361810672,3.937834728,4.208056035,2.868678556,2.507574823,0,0.371194309,0.663861581,0,0,-0.901347874
Brigham Young (UT),2013,2.413189668,0.96482846,4.270609494,3.387182681,3.708606962,0,0,1.319801986,1.161757767,0,0.21722377,0.032371813
Buffalo (NY),2013,0.896141777,0.120603557,3.808422319,3.404464225,4.096266226,0,0,0.041243812,0.165965395,0,0,-0.877257982
California,2013,1.944307605,2.653278264,5.472296148,2.384853112,7.120008488,0,0,0,0,0,0.868895081,0.131847506
Central Florida,2013,1.658745186,1.326639132,4.825234104,3.888347465,3.579387207,0.737522007,0,0.20621906,2.48948093,2.108934807,0.108611885,-0.049401507
Central Michigan,2013,0.521225319,0.48241423,4.04875965,2.410775429,4.432237589,0,0,0,0,0,0,-0.988846257
Cincinnati (OH),2013,1.252257231,1.447242689,4.806746617,3.603201985,3.527699305,0,0,0.536169557,1.161757767,2.108934807,0.21722377,-0.307505808
Clemson (SC),2013,3.233930353,2.412071149,6.100870706,4.51048306,3.721528937,0,0,1.979702979,2.48948093,2.108934807,1.737790162,1.288402881
Colorado,2013,1.516023098,1.567846247,4.954646512,2.635435504,5.931186744,0,0,0,0,0,1.086118851,-0.137152124
Colorado St.,2013,0.733120912,0.844224902,4.23363452,4.380871478,5.388463774,0,0,0,0,0,0,-0.865830583
Connecticut,2013,1.219187959,1.447242689,4.584896773,2.13427072,4.690677098,0,0,0,0,0,0.108611885,-0.518562492
Duke (NC),2013,1.027236409,1.326639132,4.714309182,3.966114415,4.819896853,2.802583626,0,1.40228961,1.161757767,2.108934807,0.760283196,-0.364317193
East Carolina (NC),2013,1.733673296,0.723621345,4.159684572,4.51048306,4.160876104,0,0,0.453681933,0.829826977,2.108934807,0.108611885,-0.347112856
Eastern Michigan,2013,0.159670581,0.361810672,4.04875965,1.952814505,7.003710709,0,0,0,0,0,0,-1.204126819
Florida,2013,3.446456587,3.376899609,6.637007828,1.952814505,3.269259796,0,0,2.433384912,1.493688558,0,1.629178277,1.45356301
Florida Atlantic,2013,0.573568576,0.361810672,3.956322215,2.73912477,3.450167452,0,0,0,0,0,0,-0.970491277
Florida International,2013,0.609081583,0.241207115,3.900859754,1.010970341,5.737357112,0,0,0,0,0,0,-1.024263806
Florida St.,2013,2.972726467,2.412071149,6.600032854,6.247278261,2.196735831,2.655079225,11.3137085,1.814727731,2.48948093,2.108934807,2.715297128,1.531046675
Fresno St. (CA),2013,1.455087349,1.206035575,4.326071955,4.87339549,5.091258338,3.687610034,0,0.577413369,2.48948093,2.108934807,0,-0.336899305
Georgia,2013,3.655593123,3.979917396,6.433645471,4.121648313,4.871584755,0,0,2.59836016,2.48948093,2.108934807,2.280849587,1.637351644
Georgia Tech,2013,1.934374999,1.206035575,5.010108973,3.940192098,3.837826717,0,0,1.979702979,0.663861581,0,1.955013932,0.311913921
Hawaii,2013,1.22143462,0.48241423,4.011784676,2.842814036,6.008718597,0,0,0,0,0,0.108611885,-0.715002635
Houston (TX),2013,0.956052733,2.050260477,4.954646512,3.724172795,3.65691906,0,0,1.031095302,0.829826977,0,0.543059426,-0.361410422
Idaho,2013,0.581136275,0.120603557,3.771447345,1.883688328,7.249228243,0,0,0,0,0,0,-1.108975907
Illinois,2013,1.725869106,1.929656919,5.02859646,3.076114884,5.491839578,0,0,1.526021047,0.165965395,0,0.760283196,-0.060940741
Indiana,2013,1.748178054,2.170864034,5.546246096,3.983395959,6.021640572,0,0,0,0,0,0.325835655,-0.002669527
Iowa,2013,2.645738774,2.050260477,5.194983843,2.955144074,3.178805967,0,0,1.773483919,0.663861581,2.108934807,1.086118851,0.532367044
Iowa St.,2013,2.182059505,1.567846247,4.732796669,2.574950099,5.582293406,0,0,0,0,0,0.108611885,-0.081250393
Kansas,2013,1.493201754,2.532674706,5.472296148,1.589902075,4.936194632,0,0,0,0,0,0.325835655,-0.108951919
Kansas St.,2013,2.084546541,1.326639132,5.02859646,3.732813567,3.850748692,0,0,1.072339114,0.663861581,2.108934807,0.651671311,0.148992846
Kent St. (OH),2013,0.670766219,0.241207115,3.882372267,2.151552264,4.173798079,0,0,0,0,0,0,-0.966892478
Kentucky,2013,2.344094993,2.412071149,5.638683531,2.125629948,4.832818828,0,0,0,0,0,0.543059426,0.347304002
Louisiana-Lafayette,2013,1.02384671,0.844224902,4.289096981,3.793298972,4.445159564,2.21256602,0,0,0,0,0,-0.702587801
Louisiana-Monroe,2013,0.671436276,0,3.697497397,2.307086163,4.677755123,0,0,0,0,0,0,-1.032106695
Louisiana St.,2013,3.603249866,3.135692494,6.895832646,4.017959048,3.695684986,0,0,2.515872536,2.48948093,2.108934807,3.149744668,1.931752668
Louisiana Tech,2013,0.735722309,0.844224902,4.344559442,1.987377593,4.070422275,0,0,0,0,0,0,-0.801907387
Louisville (KY),2013,2.085610749,1.809053362,5.546246096,3.94883287,2.041672125,0,0,0.701144805,2.48948093,2.108934807,0.325835655,0.418870169
Marshall (WV),2013,0.986284117,1.326639132,4.880696565,5.098055566,4.147954128,2.065061619,0,0.329950497,0.165965395,2.108934807,0,-0.527329202
Maryland,2013,1.626976613,1.809053362,5.453808661,2.937862529,4.251329932,0,0,1.608508671,0.663861581,0,0.760283196,0.085802734
Massachusetts,2013,0.623941077,0.120603557,3.789934832,1.2097081,5.117102289,0,0,0,0,0,0,-1.035815245
Memphis (TN),2013,1.124788788,0.723621345,4.085734624,2.021940682,3.811982766,0,0,0,0,0,0,-0.703671362
Miami (FL),2013,2.121990889,2.050260477,6.359695523,3.801939744,4.496847466,0,0,2.103434416,2.48948093,2.108934807,2.389461472,0.983100998
Miami (OH),2013,0.628079663,0.361810672,3.956322215,1.010970341,5.530605504,0,0,0,0,0,0,-0.995141649
Michigan,2013,4.39841015,3.135692494,6.710957776,3.620483529,4.509769441,0,0,3.010798281,1.991584744,0,2.715297128,2.087298892
Michigan St.,2013,2.850815554,2.050260477,5.749608453,3.551357352,2.390565463,1.622548415,0,2.18592204,2.48948093,2.108934807,0.868895081,0.896687219
Middle Tennessee St.,2013,0.737653649,0.723621345,4.141197085,3.257571099,4.406393638,0,0,0,0,0,0,-0.868075526
Minnesota,2013,1.883923668,1.688449804,5.065571434,2.886017897,3.734450913,0,0,1.690996295,1.327723163,0,0.21722377,0.047523988
Mississippi,2013,2.3409812,3.256296051,6.581545367,3.369901137,3.979968447,0,0,1.649752483,2.157550139,2.108934807,1.846402047,1.032522603
Mississippi St.,2013,2.19522415,2.291467592,5.731120966,3.110677972,3.863670668,0,0,0,0,2.108934807,0.760283196,0.371291039
Missouri,2013,2.503056102,2.291467592,5.546246096,4.735143136,4.173798079,2.802583626,0,1.732240107,2.157550139,2.108934807,1.086118851,0.660605728
Navy (MD),2013,1.402704678,0.241207115,3.845397293,3.767376655,4.096266226,0,0,1.072339114,0.331930791,2.108934807,0.543059426,-0.53899544
Nebraska,2013,3.584133541,2.894485379,5.842045888,3.58592044,4.173798079,0,0,2.515872536,2.323515535,2.108934807,3.584192209,1.670851429
Nevada,2013,0.982973248,0.603017787,4.122709598,2.790969403,5.336775872,0,0,0,0,0,0,-0.789287163
Nevada-Las Vegas,2013,0.678412749,0.241207115,3.900859754,3.361260365,5.349697847,0,0,0,0,0,0,-0.985421679
New Mexico,2013,0.927713274,0.723621345,4.178172059,3.395823453,6.62897342,0,0,0,0,0,0,-0.826843074
New Mexico St.,2013,0.6326124,0.361810672,3.993297189,2.168833808,6.91325688,0,0,0,0,0,0,-1.014412079
North Carolina,2013,2.029877793,2.050260477,5.76809594,3.672328162,4.109188202,0,0,1.897215355,0.165965395,0,0.868895081,0.336799942
