"Coach","Year","Rating","Rank"
"Barry Alvarez",1993,1566.72473609156,27
"Barry Alvarez",1993,1566.72473609156,27
"Barry Alvarez",1994,1576.18062936582,23
"Barry Alvarez",1994,1576.18062936582,23
"Barry Alvarez",1994,1576.18062936582,23
"Barry Alvarez",1995,1554.55631694216,31
"Barry Alvarez",1995,1554.55631694216,31
"Barry Alvarez",1995,1554.55631694216,31
"Barry Alvarez",1996,1561.2942652976,34
"Barry Alvarez",1996,1561.2942652976,34
"Barry Alvarez",1996,1561.2942652976,34
"Barry Alvarez",1997,1567.39956887318,29
"Barry Alvarez",1997,1567.39956887318,29
"Barry Alvarez",1997,1567.39956887318,29
"Barry Alvarez",1998,1630.58609708828,10
"Barry Alvarez",1999,1654.20544315419,6
"Barry Alvarez",2000,1634.75579807362,11
"Barry Alvarez",2001,1558.04536693294,34
"Barry Alvarez",2002,1562.1099720641,36
"Barry Alvarez",2003,1545.91140200519,52
"Barry Alvarez",2004,1583.65549909295,23
"Barry Alvarez",2005,1614.39369311634,17
"Barry Alvarez",2012,1538.11464051336,63
"Barry Alvarez",2014,1596.83001464449,29
"Barry Switzer",1973,1591.98991823932,17
"Barry Switzer",1974,1653.13195263121,7
"Barry Switzer",1975,1682.11821384084,2
"Barry Switzer",1976,1659.68807039378,2
"Barry Switzer",1977,1664.81969311817,2
"Barry Switzer",1978,1685.04937687843,2
"Barry Switzer",1979,1699.02781429785,2
"Barry Switzer",1980,1693.92333057897,2
"Barry Switzer",1981,1648.83118234816,7
"Barry Switzer",1982,1626.37405603973,13
"Barry Switzer",1983,1614.27639364699,13
"Barry Switzer",1984,1621.9300261206,8
"Barry Switzer",1985,1672.06993071547,1
"Barry Switzer",1986,1692.26607573127,1
"Barry Switzer",1987,1694.91518617431,2
"Barry Switzer",1988,1662.73355841578,4
"Barry Wilson",1990,1463.08127072868,1710
"Barry Wilson",1991,1444.38055616008,1737
"Barry Wilson",1992,1415.26520199956,1772
"Barry Wilson",1993,1413.04581391224,1786
"Bart Gatling",1893,NA,NA
"Bart Gatling",1894,1480.57501127785,75
"Bart Gatling",1895,1475.85033495374,88
"Beattie Feathers",1944,1498.02383761592,963
"Beattie Feathers",1945,1461.67130964793,1088
"Beattie Feathers",1946,1502.37185215868,90
"Beattie Feathers",1947,1493.44995967939,1052
"Beattie Feathers",1948,1467.44142851767,1134
"Beattie Feathers",1949,1464.41036204369,1156
"Beattie Feathers",1950,1462.0766286049,1174
"Beattie Feathers",1951,1434.89619881974,1216
"Ben C. Cubbage",1921,1500.34274547862,136
"Ben C. Cubbage",1922,1519.45454033791,31
"Ben C. Cubbage",1923,1550.91948506181,12
"Ben C. Cubbage",1924,1539.29578782467,18
"Ben C. Cubbage",1925,1536.42416652905,19
"Ben Collins",1957,1534.84498127172,31
"Ben Collins",1958,1490.58300443711,1229
"Ben Collins",1959,1465.42933636398,1298
"Ben Collins",1960,1452.45340171752,1326
"Ben Collins",1961,1415.29872344335,1349
"Ben Cregor",1933,1480.55744777921,899
"Ben Cregor",1934,1475.89835430946,920
"Ben Cregor",1935,1472.94400817917,934
"Ben Donnelly",1893,1490.11742714726,44
"Ben Hurt",1975,1490.28276989365,1450
"Ben Hurt",1976,1483.61196633177,1479
"Ben Hurt",1977,1498.2579469,1407
"Ben Hurt",1978,1488.3752122109,1500
"Ben Martin",1956,1449.06104089338,1276
"Ben Martin",1957,1445.69879856216,1289
"Ben Martin",1958,1518.72934443329,48
"Ben Martin",1959,1491.92620018589,1240
"Ben Martin",1960,1478.53882036825,1294
"Ben Martin",1961,1450.49369399289,1338
"Ben Martin",1962,1471.8555342069,1329
"Ben Martin",1963,1511.78470942561,60
"Ben Martin",1964,1488.37951773144,1324
"Ben Martin",1965,1456.27572032497,1378
"Ben Martin",1966,1457.79627114432,1381
"Ben Martin",1967,1425.71743142195,1418
"Ben Martin",1968,1494.24511261207,1333
"Ben Martin",1969,1519.81218893957,42
"Ben Martin",1970,1555.67588288915,28
"Ben Martin",1971,1550.82612012432,24
"Ben Martin",1972,1539.62862922312,30
"Ben Martin",1973,1539.81678089651,31
"Ben Martin",1974,1456.65852831015,1501
"Ben Martin",1975,1416.48142110351,1535
"Ben Martin",1976,1431.76254353025,1548
"Ben Martin",1977,1394.46705896214,1568
"Benjamin L. ""Ben"" Crosby",1892,1510,7
"Bennie Ellender",1963,1490.33497673388,1295
"Bennie Ellender",1964,1492.75123255041,1303
"Bennie Ellender",1965,1494.56342441281,1296
"Bennie Ellender",1966,1515.31833161979,48
"Bennie Ellender",1967,1500.51863573506,92
"Bennie Ellender",1968,1490.57611734705,1347
"Bennie Ellender",1969,1502.73143708308,70
"Bennie Ellender",1970,1512.44790567317,49
"Bennie Ellender",1971,1476.65059528766,1428
"Bennie Ellender",1972,1497.24540363879,1351
"Bennie Ellender",1973,1545.63737489384,28
"Bennie Ellender",1974,1503.20578655407,84
"Bennie Ellender",1975,1469.16806340595,1497
"Bennie G. Oosterbaan",1948,1583.01124054633,11
"Bennie G. Oosterbaan",1949,1576.78081373944,10
"Bennie G. Oosterbaan",1950,1566.1530008717,14
"Bennie G. Oosterbaan",1951,1545.52883513905,24
"Bennie G. Oosterbaan",1952,1534.37805464902,30
"Bennie G. Oosterbaan",1953,1542.07905544756,28
"Bennie G. Oosterbaan",1954,1552.49098236041,22
"Bennie G. Oosterbaan",1955,1573.93758262335,11
"Bennie G. Oosterbaan",1956,1598.7154551007,8
"Bennie G. Oosterbaan",1957,1588.02280207834,12
"Bennie G. Oosterbaan",1958,1513.26227211105,57
"Bennie Owen",1905,1503.33099828841,66
"Bennie Owen",1906,1493.78488562985,319
"Bennie Owen",1907,1478.50559981043,400
"Bennie Owen",1908,1517.66064493344,28
"Bennie Owen",1909,1464.70197003414,465
"Bennie Owen",1910,1478.34093572044,479
"Bennie Owen",1911,1524.56153156471,19
"Bennie Owen",1912,1507.52198416373,51
"Bennie Owen",1913,1517.08421681104,27
"Bennie Owen",1914,1557.67579589509,9
"Bennie Owen",1915,1599.52406660748,2
"Bennie Owen",1916,1532.8892517871,17
"Bennie Owen",1917,1529.49579076769,13
"Bennie Owen",1918,1549.08361074321,6
"Bennie Owen",1919,1565.86273399767,4
"Bennie Owen",1920,1580.59832802644,2
"Bennie Owen",1921,1550.46705737902,11
"Bennie Owen",1922,1511.96352350346,42
"Bennie Owen",1923,1488.91569438586,728
"Bennie Owen",1924,1482.10764118508,759
"Bennie Owen",1925,1488.56021413198,760
"Bennie Owen",1926,1480.90588410241,797
"Berl Huffman",1947,1489.75651981284,1076
"Berl Huffman",1948,1456.37202776085,1152
"Berl Huffman",1949,1437.62613208662,1177
"Bernard ""Bus"" Mertes",1955,1475.3091420954,1234
"Bernard ""Bus"" Mertes",1956,1443.20437830471,1278
"Bernard ""Bus"" Mertes",1957,1446.5506547824,1288
"Bernard ""Bus"" Mertes",1958,1437.11551680514,1310
"Bernard ""Bus"" Mertes",1959,1412.49814205161,1327
"Bernard E. ""Bernie"" Masterson",1946,1474.49909275434,1088
"Bernard E. ""Bernie"" Masterson",1947,1443.64040214497,1142
"Bernard F. ""Bernie"" Witucki",1953,1464.20801622707,1225
"Bernard F. ""Bernie"" Witucki",1954,1409.92532976788,1254
"Bernard F. ""Bunny"" Oakes",1935,1480.89225529433,923
"Bernard F. ""Bunny"" Oakes",1936,1489.89978595711,901
"Bernard F. ""Bunny"" Oakes",1937,1530.58708342591,30
"Bernard F. ""Bunny"" Oakes",1938,1519.10844271174,36
"Bernard F. ""Bunny"" Oakes",1939,1523.08770179472,36
"Bernard F. ""Bunny"" Oakes",1941,1474.80731717441,1009
"Bernard F. ""Bunny"" Oakes",1942,1455.25674375682,1064
"Bernard F. ""Bunny"" Oakes",1946,1424.41454331496,1126
"Bernard W. ""Bernie"" Bierman",1925,1474.06066820024,798
"Bernard W. ""Bernie"" Bierman",1926,1467.17956143447,825
"Bernard W. ""Bernie"" Bierman",1927,1483.9846795153,798
"Bernard W. ""Bernie"" Bierman",1928,1493.97728688143,772
"Bernard W. ""Bernie"" Bierman",1929,1568.96926804526,9
"Bernard W. ""Bernie"" Bierman",1930,1598.99667607431,7
"Bernard W. ""Bernie"" Bierman",1931,1631.1495396818,3
"Bernard W. ""Bernie"" Bierman",1932,1594.13415381495,8
"Bernard W. ""Bernie"" Bierman",1933,1591.56075445203,6
"Bernard W. ""Bernie"" Bierman",1934,1618.40172946432,3
"Bernard W. ""Bernie"" Bierman",1935,1642.16433184169,1
"Bernard W. ""Bernie"" Bierman",1936,1642.25153002167,1
"Bernard W. ""Bernie"" Bierman",1937,1618.13494377777,4
"Bernard W. ""Bernie"" Bierman",1938,1610.39618871799,5
"Bernard W. ""Bernie"" Bierman",1939,1552.20056969657,18
"Bernard W. ""Bernie"" Bierman",1940,1609.52567787639,3
"Bernard W. ""Bernie"" Bierman",1941,1641.79567778108,1
"Bernard W. ""Bernie"" Bierman",1945,1515.28307181187,47
"Bernard W. ""Bernie"" Bierman",1946,1521.27787178207,41
"Bernard W. ""Bernie"" Bierman",1947,1540.31061232586,26
"Bernard W. ""Bernie"" Bierman",1948,1568.00043139546,15
"Bernard W. ""Bernie"" Bierman",1949,1585.33671291236,8
"Bernard W. ""Bernie"" Bierman",1950,1509.58987667756,69
"Bernie A. Crimmins",1952,1459.70930339254,1213
"Bernie A. Crimmins",1953,1427.59851303389,1244
"Bernie A. Crimmins",1954,1423.99220319814,1251
"Bernie A. Crimmins",1955,1424.78053897439,1265
"Bernie A. Crimmins",1956,1427.49974454701,1282
"Bernie H. Moore",1935,1557.60737293716,14
"Bernie H. Moore",1936,1605.40421303854,4
"Bernie H. Moore",1937,1619.20073989774,2
"Bernie H. Moore",1938,1581.60176959288,10
"Bernie H. Moore",1939,1526.95129909035,34
"Bernie H. Moore",1940,1525.45785131879,33
"Bernie H. Moore",1941,1530.43977009735,37
"Bernie H. Moore",1942,1532.92989812611,31
"Bernie H. Moore",1943,1546.5299090925,15
"Bernie H. Moore",1944,1520.46248805553,43
"Bernie H. Moore",1945,1561.90971648664,13
"Bernie H. Moore",1946,1612.88857117996,4
"Bernie H. Moore",1947,1577.67821453909,7
"Bernie Shively",1945,1448.95317172608,1103
"Berry Whitaker",1920,1540.72833258484,16
"Berry Whitaker",1921,1531.44159845166,20
"Berry Whitaker",1922,1541.52774592903,12
"Bert Clark",1964,1476.25946486274,1347
"Bert Clark",1965,1521.80354419518,44
"Bert Clark",1966,1469.11274507813,1374
"Bert Clark",1967,1427.86889877786,1417
"Bert German",1894,1510,16
"Bert German",1895,1487.54670508758,81
"Bert German",1896,1481.40201038236,111
"Bert German",1897,1516.92422647598,11
"Bert German",1898,1502.6886039097,51
"Bert LaBrucherie",1945,1491.82809645257,1026
"Bert LaBrucherie",1946,1548.5608270458,17
"Bert LaBrucherie",1947,1539.95220702744,27
"Bert LaBrucherie",1948,1478.27942114463,1118
"Bill ""Brother"" Oliver",1998,1481.78144793503,1775
"Bill Adams",1939,1510,60
"Bill Adams",1940,1507.5,59
"Bill Adams",1941,1505.625,69
"Bill Alton",1981,1440.46686011267,1604
"Bill Arnsparger",1984,1552.58137342895,32
"Bill Arnsparger",1985,1598.62707188262,21
"Bill Arnsparger",1986,1617.52214404407,11
"Bill Battle",1970,1594.80751004386,14
"Bill Battle",1971,1625.55563221101,9
"Bill Battle",1972,1648.76967737025,10
"Bill Battle",1973,1607.72983079722,14
"Bill Battle",1974,1587.70876878228,16
"Bill Battle",1975,1567.99404185758,25
"Bill Battle",1976,1551.47730977446,31
"Bill Beall",1969,1413.82324503724,1450
"Bill Beall",1970,1396.28232180259,1463
"Bill Beall",1971,1363.19740266392,1483
"Bill Blankenship",2011,1526.14485919009,65
"Bill Blankenship",2012,1564.57035348992,38
"Bill Blankenship",2013,1471.74246365329,2034
"Bill Blankenship",2014,1417.1377987517,2104
"Bill Callahan",2004,1489.53349745629,1834
"Bill Callahan",2005,1540.05817095673,49
"Bill Callahan",2006,1562.59120780569,34
"Bill Callahan",2007,1513.46481612892,74
"Bill Cubit",2005,1515.20989544971,76
"Bill Cubit",2006,1520.5570364357,68
"Bill Cubit",2007,1478.963832395,1911
"Bill Cubit",2008,1504.97528196938,97
"Bill Cubit",2009,1462.63626348351,1968
"Bill Cubit",2010,1457.77032824098,1993
"Bill Cubit",2011,1452.58531014096,2021
"Bill Cubit",2012,1415.27189629284,2065
"Bill Cubit",2015,1440.58686611667,2096
"Bill Curry",1980,1430.05223960176,1603
"Bill Curry",1981,1388.04052835651,1621
"Bill Curry",1982,1443.51727213567,1622
"Bill Curry",1983,1441.78585436174,1640
"Bill Curry",1984,1476.11038371995,1610
"Bill Curry",1985,1530.52715553166,40
"Bill Curry",1986,1513.47922904106,61
"Bill Curry",1987,1533.17000884837,40
"Bill Curry",1988,1577.98583389675,22
"Bill Curry",1989,1616.15215672317,14
"Bill Curry",1990,1541.00448253252,45
"Bill Curry",1991,1484.26906402292,1685
"Bill Curry",1992,1456.66099108497,1740
"Bill Curry",1993,1472.10831547698,1735
"Bill Curry",1994,1412.3785973271,1793
"Bill Curry",1995,1432.79933930113,1797
"Bill Curry",1996,1447.61145030076,1797
"Bill Curry",2010,1474.58411258672,1966
"Bill Curry",2011,1458.01100285901,2015
"Bill Curry",2012,1434.84637193134,2048
"Bill Dando",1977,NA,NA
"Bill Dando",1978,NA,NA
"Bill Dando",1979,NA,NA
"Bill Dando",1980,NA,NA
"Bill Dando",1981,NA,NA
"Bill Dando",1982,NA,NA
"Bill Dando",1983,NA,NA
"Bill Dando",1984,NA,NA
"Bill Dando",1985,NA,NA
"Bill Dando",1986,NA,NA
"Bill Dando",1987,NA,NA
"Bill Dando",1988,NA,NA
"Bill Dando",1989,NA,NA
"Bill Davidson",1971,1490.06614827894,1384
"Bill Davidson",1972,1503.64770213594,70
"Bill Davidson",1973,1503.37617358595,75
"Bill Davidson",1974,1511.72529909503,65
"Bill Davidson",1975,1546.81089503217,33
"Bill Davidson",1976,1502.2062685591,91
"Bill Davidson",1977,1520.20953008097,56
"Bill Davidson",1978,1482.70951930492,1523
"Bill Doba",2003,1574.98981342729,32
"Bill Doba",2004,1535.91660510161,58
"Bill Doba",2005,1495.36850881699,1814
"Bill Doba",2006,1505.31522196689,93
"Bill Doba",2007,1506.71072672732,92
"Bill Dooley",1967,1442.75989197449,1412
"Bill Dooley",1968,1430.40478376188,1425
"Bill Dooley",1969,1451.26889448983,1433
"Bill Dooley",1970,1495.69810803136,1345
"Bill Dooley",1971,1533.94361904926,34
"Bill Dooley",1972,1596.42049092091,15
"Bill Dooley",1973,1516.52284551897,51
"Bill Dooley",1974,1525.29653340598,49
"Bill Dooley",1975,1482.68561260783,1472
"Bill Dooley",1976,1538.01802304598,39
"Bill Dooley",1977,1570.21820398702,21
"Bill Dooley",1978,1488.78018438041,1498
"Bill Dooley",1979,1448.52764399167,1573
"Bill Dooley",1980,1471.20587465409,1565
"Bill Dooley",1981,1496.97021410139,1479
"Bill Dooley",1982,1499.49669218466,1431
"Bill Dooley",1983,1532.89851549008,43
"Bill Dooley",1984,1527.21446119743,52
"Bill Dooley",1985,1532.78766253064,39
"Bill Dooley",1986,1572.1821048215,25
"Bill Dooley",1987,1558.04490501852,31
"Bill Dooley",1988,1546.15237889343,34
"Bill Dooley",1989,1482.67054037695,1667
"Bill Dooley",1990,1445.19823757068,1724
"Bill Dooley",1991,1419.53150308289,1756
"Bill Dooley",1992,1502.27730178169,97
"Bill Duncan",1921,1489.71821248264,678
"Bill Duncan",1922,1454.72992504007,756
"Bill Edwards",1949,1502.39785074997,87
"Bill Edwards",1950,1521.85048074152,47
"Bill Edwards",1951,1519.7261720372,48
"Bill Edwards",1952,1511.21060943067,59
"Bill Fulcher",1972,1523.38218730198,44
"Bill Fulcher",1973,1505.3497021317,71
"Bill Hess",1958,1501.0948865342,96
"Bill Hess",1959,1520.870025075,47
"Bill Hess",1960,1562.4020224604,18
"Bill Hess",1961,1547.7180297651,27
"Bill Hess",1962,1554.77174609782,22
"Bill Hess",1963,1554.85532425551,27
"Bill Hess",1964,1535.74110351189,34
"Bill Hess",1965,1465.19078114993,1369
"Bill Hess",1966,1470.84685381714,1368
"Bill Hess",1967,1509.06255435812,59
"Bill Hess",1968,1562.44171566578,23
"Bill Hess",1969,1541.88384506852,32
"Bill Hess",1970,1502.88683909914,70
"Bill Hess",1971,1490.8629694434,1379
"Bill Hess",1972,1462.16137849053,1463
"Bill Hess",1973,1494.77985611281,1390
"Bill Hess",1974,1483.09146981673,1454
"Bill Hess",1975,1480.90094646828,1480
"Bill Hess",1976,1497.63048417347,1404
"Bill Hess",1977,1433.72019661341,1556
"Bill Hildebrand",1960,1444.92839486538,1327
"Bill Hildebrand",1961,1457.37247331966,1328
"Bill Hildebrand",1962,1388.87307676438,1365
"Bill Hildebrand",1963,1367.54426290312,1377
"Bill Ireland",1968,NA,NA
"Bill Ireland",1969,1480.28618235577,1389
"Bill Ireland",1970,1486.52340343853,1387
"Bill Ireland",1971,1490.96718179139,1378
"Bill Ireland",1972,1463.82377014248,1461
"Bill Jennings",1957,1431.55266145164,1298
"Bill Jennings",1958,1433.13137117266,1312
"Bill Jennings",1959,1445.96199712451,1320
"Bill Jennings",1960,1455.25486328064,1324
"Bill Jennings",1961,1450.67394112173,1337
"Bill Lewis",1977,1488.93712059285,1481
"Bill Lewis",1978,1470.27893912471,1543
"Bill Lewis",1979,1442.48411019746,1581
"Bill Lewis",1989,1465.43231689748,1694
"Bill Lewis",1990,1465.32523526147,1705
"Bill Lewis",1991,1561.1838023657,32
"Bill Lewis",1992,1524.92332862073,54
"Bill Lewis",1993,1496.81777890778,1650
"Bill Lewis",1994,1418.26577677927,1788
"Bill Lynch",1995,1518.27961833269,67
"Bill Lynch",1996,1547.12434257048,39
"Bill Lynch",1997,1512.64554796518,78
"Bill Lynch",1998,1426.78364784108,1835
"Bill Lynch",1999,1349.31117687218,1876
"Bill Lynch",2000,1417.69084056448,1874
"Bill Lynch",2001,1450.76385051163,1867
"Bill Lynch",2002,1465.11264267092,1866
"Bill Lynch",2007,1494.80816645289,1854
"Bill Lynch",2008,1432.74081514873,1977
"Bill Lynch",2009,1424.56676300274,2001
"Bill Lynch",2010,1440.3227036976,2007
"Bill Mallory",1969,1527.05247442567,36
"Bill Mallory",1970,1515.42285038618,46
"Bill Mallory",1971,1511.42200808453,52
"Bill Mallory",1972,1535.3675190909,33
"Bill Mallory",1973,1601.39745691214,15
"Bill Mallory",1974,1555.28082666809,24
"Bill Mallory",1975,1583.53676620065,19
"Bill Mallory",1976,1583.56419428508,21
"Bill Mallory",1977,1566.48524237089,26
"Bill Mallory",1978,1538.74348773863,42
"Bill Mallory",1980,1517.69433229362,56
"Bill Mallory",1981,1471.57636388933,1571
"Bill Mallory",1982,1485.01721822187,1568
"Bill Mallory",1983,1545.86117182294,36
"Bill Mallory",1984,1436.98356039322,1661
"Bill Mallory",1985,1429.91249859777,1675
"Bill Mallory",1986,1462.95454389567,1664
"Bill Mallory",1987,1525.17151832878,50
"Bill Mallory",1988,1552.07128028789,30
"Bill Mallory",1989,1519.00075473974,57
"Bill Mallory",1990,1509.43604649911,74
"Bill Mallory",1991,1530.56069262846,49
"Bill Mallory",1992,1506.78307799391,82
"Bill Mallory",1993,1536.22155384258,47
"Bill Mallory",1994,1528.31913339514,55
"Bill Mallory",1995,1458.52403112416,1777
"Bill Mallory",1996,1443.29598337361,1799
"Bill McCartney",1982,1446.40445094244,1619
"Bill McCartney",1983,1449.06014890015,1637
"Bill McCartney",1984,1399.16494537388,1674
"Bill McCartney",1985,1468.76255635715,1634
"Bill McCartney",1986,1495.40612993892,1573
"Bill McCartney",1987,1526.11210412627,48
"Bill McCartney",1988,1550.36999504621,31
"Bill McCartney",1989,1621.51118974186,13
"Bill McCartney",1990,1655.56353041326,3
"Bill McCartney",1991,1620.96578464964,12
"Bill McCartney",1992,1620.52607990054,10
"Bill McCartney",1993,1610.6775867199,12
"Bill McCartney",1994,1657.1349531984,7
"Bill Michael",1977,1423.84486707031,1561
"Bill Michael",1978,1374.26637321646,1591
"Bill Michael",1979,1357.22019082976,1606
"Bill Michael",1980,1342.38764201283,1618
"Bill Michael",1981,1352.59004613515,1628
"Bill Miller",1965,NA,NA
"Bill Miller",1966,NA,NA
"Bill Miller",1967,NA,NA
"Bill Miller",1968,NA,NA
"Bill Miller",1969,NA,NA
"Bill Miller",1970,NA,NA
"Bill Miller",1971,NA,NA
"Bill Miller",1972,NA,NA
"Bill Miller",1973,NA,NA
"Bill Miller",1974,NA,NA
"Bill Miller",1975,NA,NA
"Bill Miller",1976,NA,NA
"Bill Miller",1977,NA,NA
"Bill Miller",1978,NA,NA
"Bill Mondt",1974,1484.8028290502,1450
"Bill Mondt",1975,1510.67187424562,65
"Bill Mondt",1976,1469.63117447997,1517
"Bill Mondt",1977,1460.85067542932,1538
"Bill Mondt",1978,1475.23367527589,1534
"Bill Mondt",1979,1492.3345545596,1490
"Bill O'Brien",2012,1564.28273589658,39
"Bill O'Brien",2013,1553.81065600321,49
"Bill Orwig",1946,1519.33140401254,44
"Bill Orwig",1947,1523.87217289963,39
"Bill Pace",1967,1462.89148338477,1393
"Bill Pace",1968,1486.32405850699,1359
"Bill Pace",1969,1476.54193872394,1400
"Bill Pace",1970,1435.70133918152,1452
"Bill Pace",1971,1437.9371596897,1473
"Bill Pace",1972,1411.92943252804,1493
"Bill Parcells",1978,1448.50783331544,1562
"Bill Peck",1970,1520.3699214221,40
"Bill Peck",1971,1533.74487409076,35
"Bill Peck",1972,1524.05019525544,43
"Bill Peck",1973,1496.70567339081,1376
"Bill Peck",1974,1476.72708485334,1468
"Bill Peterson",1960,1455.87256056407,1323
"Bill Peterson",1961,1446.12913372454,1340
"Bill Peterson",1962,1455.03885813818,1345
"Bill Peterson",1963,1450.81240300246,1357
"Bill Peterson",1964,1534.83316424667,35
"Bill Peterson",1965,1505.91899602102,61
"Bill Peterson",1966,1514.5354111939,49
"Bill Peterson",1967,1561.86853149799,26
"Bill Peterson",1968,1579.44091818116,16
"Bill Peterson",1969,1558.38394669022,28
"Bill Peterson",1970,1571.39103366944,21
"Bill Peterson",1971,1512.49388864208,50
"Bill Pritchard",1931,NA,NA
"Bill Schutte",1947,1529.29136467184,34
"Bill Schutte",1948,1501.103665102,103
"Bill Schutte",1949,1518.73898339748,51
"Bill Schutte",1950,1523.07616786478,46
"Bill Schutte",1951,1543.66239959045,26
"Bill Schutte",1952,1522.06284684682,42
"Bill Schutte",1953,1524.49440944292,37
"Bill Schutte",1954,1498.07282865022,1111
"Bill Schutte",1955,1469.47476795703,1241
"Bill Snyder",1989,1433.01456361857,1719
"Bill Snyder",1990,1444.19622324466,1726
"Bill Snyder",1991,1483.81676051144,1687
"Bill Snyder",1992,1471.03900000349,1722
"Bill Snyder",1993,1551.64522494784,32
"Bill Snyder",1994,1583.02584336568,19
"Bill Snyder",1995,1616.15484917889,13
"Bill Snyder",1996,1616.10415001442,11
"Bill Snyder",1997,1658.16920597801,5
"Bill Snyder",1998,1655.13843566757,7
"Bill Snyder",1999,1670.14963772133,3
"Bill Snyder",2000,1659.15835624533,3
"Bill Snyder",2001,1596.07959012016,16
"Bill Snyder",2002,1631.51403461044,8
"Bill Snyder",2003,1642.6835058298,10
"Bill Snyder",2004,1556.32978343932,43
"Bill Snyder",2005,1515.05870382671,77
"Bill Snyder",2009,1494.09690838997,1878
"Bill Snyder",2010,1495.57423332778,1887
"Bill Snyder",2011,1577.82047979477,34
