Coach,Year,Rating,Rank,Team,Win,Loss,Tie,Pct,PF,PA,Delta,Job_End_Category,Job_End_Performance,avg_team_elo,resid_elo,years_coached,Max,Num_Teams
Darrell Hazell,2012,1520.58875053068,87,Kent St. (OH),11,3,0,0.78571,463,343,120,2,0,1413.94448966414,106.64426086653998,1,4,2
Darrell Hazell,2013,1426.68054889211,2078,Purdue (IN),1,11,0,0.08333,179,456,-277,0,NA,1507.6210686885665,-80.94051979645656,2,4,2
Darrell Hazell,2014,1389.92535145902,2116,Purdue (IN),3,9,0,0.25,286,380,-94,0,NA,1507.6210686885665,-117.69571722954652,3,4,2
Darrell Hazell,2015,1362.38489474047,2140,Purdue (IN),2,10,0,0.16667,301,438,-137,0,NA,1507.6210686885665,-145.23617394809662,4,4,2
Dave Baldwin,1997,1475.62484635927,1781,San Jose St. (CA),4,7,0,0.36364,225,387,-162,5,0,1460.9951849186423,14.629661440627615,0,4,2
Dave Baldwin,1998,1449.44611248966,1823,San Jose St. (CA),4,8,0,0.33333,274,385,-111,5,0,1460.9951849186423,-11.5490724289823,1,4,2
Dave Baldwin,1999,1424.53388857387,1860,San Jose St. (CA),3,7,0,0.3,258,402,-144,5,0,1460.9951849186423,-36.461296344772336,2,4,2
Dave Baldwin,2000,1481.75377426996,1802,San Jose St. (CA),7,5,0,0.58333,374,357,17,5,0,1460.9951849186423,20.758589351317823,3,4,2
Dave Baldwin,2014,1540.09799437633,59,Colorado St.,0,1,0,0,10,45,-35,6,0,1489.0197598086686,51.07823456766141,4,4,2
Dave Christensen,2009,1512.23161114836,77,Wyoming,7,6,0,0.53846,238,355,-117,5,1,1488.9023608154184,23.329250332941456,0,4,1
Dave Christensen,2010,1456.40681909374,1995,Wyoming,3,9,0,0.25,230,364,-134,5,1,1488.9023608154184,-32.495541721678364,1,4,1
Dave Christensen,2011,1502.06325643957,117,Wyoming,8,5,0,0.61538,339,361,-22,5,1,1488.9023608154184,13.160895624151635,2,4,1
Dave Christensen,2012,1487.70333556676,1970,Wyoming,4,7,0,0.36364,308,356,-48,5,1,1488.9023608154184,-1.1990252486584723,3,4,1
Dave Christensen,2013,1455.6312852564,2051,Wyoming,5,7,0,0.41667,375,440,-65,5,1,1488.9023608154184,-33.27107555901853,4,4,1
Dave Clawson,2009,1489.47086520863,1903,Bowling Green (OH),7,6,0,0.53846,370,357,13,2,0,1507.1443884014118,-17.673523192781886,0,6,2
Dave Clawson,2010,1411.75049540656,2031,Bowling Green (OH),2,10,0,0.16667,255,403,-148,2,0,1507.1443884014118,-95.39389299485174,1,6,2
Dave Clawson,2011,1412.44570870844,2048,Bowling Green (OH),5,7,0,0.41667,318,346,-28,2,0,1507.1443884014118,-94.69867969297184,2,6,2
Dave Clawson,2012,1468.88344839655,2013,Bowling Green (OH),8,5,0,0.61538,298,218,80,2,0,1507.1443884014118,-38.26094000486182,3,6,2
Dave Clawson,2013,1533.69393419548,64,Bowling Green (OH),10,3,0,0.76923,460,192,268,2,0,1507.1443884014118,26.549545794068308,4,6,2
Dave Clawson,2014,1467.66966824127,2049,Wake Forest (NC),3,9,0,0.25,178,317,-139,0,NA,1472.7388514658278,-5.069183224557719,5,6,2
Dave Clawson,2015,1430.76071191874,2109,Wake Forest (NC),3,9,0,0.25,209,295,-86,0,NA,1472.7388514658278,-41.97813954708772,6,6,2
Dave Doeren,2011,1578.03529624062,33,Northern Illinois,11,3,0,0.78571,536,424,112,2,0,1492.8724947682058,85.16280147241423,0,4,2
Dave Doeren,2012,1610.84166674492,20,Northern Illinois,12,1,0,0.92308,530,247,283,2,0,1492.8724947682058,117.96917197671428,1,4,2
Dave Doeren,2013,1497.99899366542,1916,North Carolina St.,3,9,0,0.25,274,362,-88,0,NA,1498.9113075841651,-0.9123139187452125,2,4,2
Dave Doeren,2014,1527.69754537972,78,North Carolina St.,8,5,0,0.61538,392,351,41,0,NA,1498.9113075841651,28.786237795554825,3,4,2
Dave Doeren,2015,1519.83864490309,88,North Carolina St.,7,6,0,0.53846,432,336,96,0,NA,1498.9113075841651,20.927337318924856,4,4,2
Dave Steckel,2011,1541.05503465745,49,Missouri,1,0,0,1,31,27,4,6,0,1518.9171744427135,22.13786021473652,0,0,1
Dave Wannstedt,2005,1490.30199241864,1846,Pittsburgh (PA),5,6,0,0.45455,267,243,24,4,1,1517.7447901780872,-27.442797759447103,0,5,1
Dave Wannstedt,2006,1488.54098581428,1869,Pittsburgh (PA),6,6,0,0.5,381,274,107,4,1,1517.7447901780872,-29.203804363807194,1,5,1
Dave Wannstedt,2007,1481.97249954983,1905,Pittsburgh (PA),5,7,0,0.41667,274,291,-17,4,1,1517.7447901780872,-35.772290628257224,2,5,1
Dave Wannstedt,2008,1540.26681474435,47,Pittsburgh (PA),9,4,0,0.69231,352,279,73,4,1,1517.7447901780872,22.52202456626287,3,5,1
Dave Wannstedt,2009,1571.65235578487,31,Pittsburgh (PA),10,3,0,0.76923,417,257,160,4,1,1517.7447901780872,53.90756560678278,4,5,1
Dave Wannstedt,2010,1558.36035850448,37,Pittsburgh (PA),7,5,0,0.58333,315,237,78,4,1,1517.7447901780872,40.615568326392804,5,5,1
David Bailiff,2004,1469.95570481919,1887,Texas St.,5,6,0,0.45455,283,285,-2,2,0,1480.8961591711561,-10.940454351966082,0,11,2
David Bailiff,2005,1479.73643005484,1878,Texas St.,11,3,0,0.78571,518,284,234,2,0,1480.8961591711561,-1.1597291163161572,1,11,2
David Bailiff,2006,1473.16414547918,1900,Texas St.,5,6,0,0.45455,244,248,-4,2,0,1480.8961591711561,-7.732013691976135,2,11,2
David Bailiff,2007,1432.83625038546,1970,Rice (TX),3,9,0,0.25,377,515,-138,0,NA,1487.6966895082494,-54.86043912278933,3,11,2
David Bailiff,2008,1525.11272941586,61,Rice (TX),10,3,0,0.76923,537,433,104,0,NA,1487.6966895082494,37.41603990761064,4,11,2
David Bailiff,2009,1450.47204993014,1985,Rice (TX),2,10,0,0.16667,219,517,-298,0,NA,1487.6966895082494,-37.22463957810942,5,11,2
David Bailiff,2010,1438.99493509298,2008,Rice (TX),4,8,0,0.33333,344,462,-118,0,NA,1487.6966895082494,-48.701754415269306,6,11,2
David Bailiff,2011,1432.69603554014,2043,Rice (TX),4,8,0,0.33333,280,400,-120,0,NA,1487.6966895082494,-55.00065396810942,7,11,2
David Bailiff,2012,1478.65600993474,1993,Rice (TX),7,6,0,0.53846,414,390,24,0,NA,1487.6966895082494,-9.040679573509351,8,11,2
David Bailiff,2013,1535.40244332579,62,Rice (TX),10,4,0,0.71429,415,342,73,0,NA,1487.6966895082494,47.70575381754065,9,11,2
David Bailiff,2014,1544.71078199423,50,Rice (TX),8,5,0,0.61538,374,370,4,0,NA,1487.6966895082494,57.014092485980655,10,11,2
David Bailiff,2015,1499.87304575719,1853,Rice (TX),5,7,0,0.41667,313,430,-117,0,NA,1487.6966895082494,12.176356248940692,11,11,2
David Beaty,2015,1410.58946345639,2121,Kansas,0,12,0,0,183,553,-370,0,NA,1486.2025230593579,-75.61305960296795,0,0,1
David Cutcliffe,1998,1512.75951007711,75,Mississippi,1,0,0,1,35,18,17,5,0,1522.477676921803,-9.718166844693087,0,14,2
David Cutcliffe,1999,1553.89105694503,38,Mississippi,8,4,0,0.66667,323,228,95,5,0,1522.477676921803,31.413380023226864,1,14,2
David Cutcliffe,2000,1551.81379031483,39,Mississippi,7,5,0,0.58333,352,329,23,5,0,1522.477676921803,29.336113393026835,2,14,2
David Cutcliffe,2001,1548.09693232919,47,Mississippi,7,4,0,0.63636,391,310,81,5,0,1522.477676921803,25.619255407386845,3,14,2
David Cutcliffe,2002,1547.20999423289,51,Mississippi,7,6,0,0.53846,351,331,20,5,0,1522.477676921803,24.732317311086945,4,14,2
David Cutcliffe,2003,1590.32724473956,21,Mississippi,10,3,0,0.76923,442,285,157,5,0,1522.477676921803,67.8495678177569,5,14,2
David Cutcliffe,2004,1531.5258360219,63,Mississippi,4,7,0,0.36364,215,278,-63,5,0,1522.477676921803,9.048159100096882,6,14,2
David Cutcliffe,2008,1457.06616554847,1961,Duke (NC),4,8,0,0.33333,241,281,-40,0,NA,1489.1486960481466,-32.08253049967652,7,14,2
David Cutcliffe,2009,1465.04809799599,1964,Duke (NC),5,7,0,0.41667,302,340,-38,0,NA,1489.1486960481466,-24.100598052156556,8,14,2
David Cutcliffe,2010,1425.47267493217,2021,Duke (NC),3,9,0,0.25,303,425,-122,0,NA,1489.1486960481466,-63.67602111597648,9,14,2
David Cutcliffe,2011,1423.86848377565,2047,Duke (NC),3,9,0,0.25,270,374,-104,0,NA,1489.1486960481466,-65.28021227249656,10,14,2
David Cutcliffe,2012,1440.9933774207,2047,Duke (NC),6,7,0,0.46154,410,468,-58,0,NA,1489.1486960481466,-48.155318627446604,11,14,2
David Cutcliffe,2013,1521.10478360415,84,Duke (NC),10,4,0,0.71429,459,373,86,0,NA,1489.1486960481466,31.956087556003467,12,14,2
David Cutcliffe,2014,1548.85026518307,47,Duke (NC),9,4,0,0.69231,421,283,138,0,NA,1489.1486960481466,59.701569134923375,13,14,2
David Cutcliffe,2015,1527.82834770633,77,Duke (NC),8,5,0,0.61538,410,330,80,0,NA,1489.1486960481466,38.6796516581835,14,14,2
David Elson,2003,1491.49274151136,1815,Western Kentucky,9,4,0,0.69231,427,219,208,5,1,1487.0680407402128,4.424700771147172,0,6,1
David Elson,2004,1494.78123993368,1805,Western Kentucky,9,3,0,0.75,350,227,123,5,1,1487.0680407402128,7.713199193467062,1,6,1
David Elson,2005,1476.78114598974,1885,Western Kentucky,6,5,0,0.54545,339,292,47,5,1,1487.0680407402128,-10.286894750472811,2,6,1
David Elson,2006,1476.26369081351,1897,Western Kentucky,6,5,0,0.54545,258,263,-5,5,1,1487.0680407402128,-10.804349926702798,3,6,1
David Elson,2007,1446.67085463756,1962,Western Kentucky,7,5,0,0.58333,398,250,148,5,1,1487.0680407402128,-40.39718610265277,4,6,1
David Elson,2008,1374.08366967151,1997,Western Kentucky,2,10,0,0.16667,210,326,-116,5,1,1487.0680407402128,-112.98437106870279,5,6,1
David Elson,2009,1325.58853670281,2020,Western Kentucky,0,12,0,0,245,475,-230,5,1,1487.0680407402128,-161.47950403740288,6,6,1
David Gunn,2011,1539.97695630533,51,Arkansas St.,0,1,0,0,20,38,-18,6,0,1478.2431126016395,61.73384370369058,0,0,1
David Shaw,2011,1595.69369737706,25,Stanford (CA),11,2,0,0.84615,561,285,276,0,NA,1522.1071325635828,73.58656481347725,0,4,1
David Shaw,2012,1662.5856185619,8,Stanford (CA),12,2,0,0.85714,390,241,149,0,NA,1522.1071325635828,140.47848599831718,1,4,1
David Shaw,2013,1646.79228703688,9,Stanford (CA),11,3,0,0.78571,452,266,186,0,NA,1522.1071325635828,124.68515447329719,2,4,1
David Shaw,2014,1612.62542169017,18,Stanford (CA),8,5,0,0.61538,353,213,140,0,NA,1522.1071325635828,90.5182891265872,3,4,1
David Shaw,2015,1682.62156761672,5,Stanford (CA),12,2,0,0.85714,529,316,213,0,NA,1522.1071325635828,160.51443505313728,4,4,1
Dell McGee,2015,1525.01013177844,82,Georgia Southern,1,0,0,1,58,27,31,6,0,1498.239368491541,26.770763286898955,0,0,1
Dennis Erickson,1982,1491.72766138745,1546,Idaho,9,4,0,0.69231,397,299,98,2,0,1457.508934455903,34.21872693154705,0,22,6
Dennis Erickson,1983,1493.6832687619,1545,Idaho,8,3,0,0.72727,347,257,90,2,0,1457.508934455903,36.174334305997036,1,22,6
Dennis Erickson,1984,1502.17503969374,98,Idaho,6,5,0,0.54545,363,283,80,2,0,1457.508934455903,44.66610523783697,2,22,6
Dennis Erickson,1985,1511.03023667586,66,Idaho,9,3,0,0.75,441,247,194,2,0,1457.508934455903,53.52130221995685,3,22,6
Dennis Erickson,1986,1500.89665451004,105,Wyoming,6,6,0,0.5,299,272,27,NA,NA,1488.9023608154184,11.994293694621547,4,22,6
Dennis Erickson,1987,1481.5148561987,1639,Washington St.,3,7,1,0.31818,238,356,-118,NA,NA,1485.4547205921237,-3.9398643934237043,5,22,6
Dennis Erickson,1988,1549.74994999705,32,Washington St.,9,3,0,0.75,415,303,112,NA,NA,1485.4547205921237,64.2952294049262,6,22,6
Dennis Erickson,1989,1626.30840386905,11,Miami (FL),11,1,0,0.91667,426,127,299,NA,NA,1542.5784249713479,83.72997889770204,7,22,6
Dennis Erickson,1990,1652.08381678333,4,Miami (FL),10,2,0,0.83333,447,184,263,NA,NA,1542.5784249713479,109.50539181198201,8,22,6
Dennis Erickson,1991,1693.91381886962,1,Miami (FL),12,0,0,1,386,100,286,NA,NA,1542.5784249713479,151.33539389827206,9,22,6
Dennis Erickson,1992,1699.42116743592,2,Miami (FL),11,1,0,0.91667,369,161,208,NA,NA,1542.5784249713479,156.8427424645722,10,22,6
Dennis Erickson,1993,1669.20459702942,3,Miami (FL),9,3,0,0.75,331,167,164,NA,NA,1542.5784249713479,126.62617205807214,11,22,6
Dennis Erickson,1994,1674.37559736715,6,Miami (FL),10,2,0,0.83333,365,143,222,NA,NA,1542.5784249713479,131.79717239580214,12,22,6
Dennis Erickson,1999,1551.6989074949,39,Oregon St.,7,5,0,0.58333,347,277,70,2,0,1497.3840909864916,54.314816508408285,13,22,6
Dennis Erickson,2000,1615.96710492637,14,Oregon St.,11,1,0,0.91667,400,212,188,2,0,1497.3840909864916,118.58301393987836,14,22,6
Dennis Erickson,2001,1556.31142963831,39,Oregon St.,5,6,0,0.45455,287,259,28,2,0,1497.3840909864916,58.927338651818445,15,22,6
Dennis Erickson,2002,1543.13563515711,52,Oregon St.,8,5,0,0.61538,414,267,147,2,0,1497.3840909864916,45.751544170618445,16,22,6
Dennis Erickson,2006,1463.03759383875,1917,Idaho,4,8,0,0.33333,203,417,-214,2,0,1457.508934455903,5.528659382846854,17,22,6
Dennis Erickson,2007,1557.15252974974,39,Arizona St.,10,3,0,0.76923,420,293,127,5,1,1532.405541690981,24.746988058759143,18,22,6
Dennis Erickson,2008,1512.72966405849,75,Arizona St.,5,7,0,0.41667,274,272,2,5,1,1532.405541690981,-19.675877632490938,19,22,6
Dennis Erickson,2009,1468.42328134187,1958,Arizona St.,4,8,0,0.33333,268,253,15,5,1,1532.405541690981,-63.9822603491109,20,22,6
Dennis Erickson,2010,1474.39525465909,1967,Arizona St.,6,6,0,0.5,387,300,87,5,1,1532.405541690981,-58.01028703189104,21,22,6
Dennis Erickson,2011,1450.33491560032,2028,Arizona St.,6,7,0,0.46154,431,372,59,5,1,1532.405541690981,-82.07062609066088,22,22,6
Dennis Franchione,1990,1468.99145147239,1700,Texas St.,6,5,0,0.54545,268,220,48,1,0,1480.8961591711561,-11.90470769876606,0,22,5
Dennis Franchione,1991,1468.1802125318,1715,Texas St.,7,4,0,0.63636,307,179,128,1,0,1480.8961591711561,-12.715946639356162,1,22,5
Dennis Franchione,1992,1436.59758331631,1763,New Mexico,3,8,0,0.27273,247,287,-40,2,0,1472.9007045838625,-36.30312126755257,2,22,5
Dennis Franchione,1993,1475.74629581807,1730,New Mexico,6,5,0,0.54545,335,256,79,2,0,1472.9007045838625,2.8455912342074043,3,22,5
Dennis Franchione,1994,1475.13044380989,1740,New Mexico,5,7,0,0.41667,401,386,15,2,0,1472.9007045838625,2.2297392260275046,4,22,5
Dennis Franchione,1995,1449.52278903227,1788,New Mexico,4,7,0,0.36364,256,303,-47,2,0,1472.9007045838625,-23.377915551592423,5,22,5
Dennis Franchione,1996,1464.1465644687,1779,New Mexico,6,5,0,0.54545,331,280,51,2,0,1472.9007045838625,-8.7541401151625,6,22,5
Dennis Franchione,1997,1510.77686990523,84,New Mexico,9,4,0,0.69231,404,274,130,2,0,1472.9007045838625,37.87616532136735,7,22,5
Dennis Franchione,1998,1518.17796036053,68,Texas Christian,7,5,0,0.58333,267,235,32,2,0,1518.1616309708186,0.016329389711472686,8,22,5
Dennis Franchione,1999,1553.96102300319,37,Texas Christian,8,4,0,0.66667,362,213,149,2,0,1518.1616309708186,35.799392032371316,9,22,5
Dennis Franchione,2000,1592.68565178673,24,Texas Christian,10,1,0,0.90909,410,106,304,2,0,1518.1616309708186,74.5240208159114,10,22,5
Dennis Franchione,2001,1583.68881964453,20,Alabama,7,5,0,0.58333,318,232,86,2,0,1575.7584639135584,7.930355730971542,11,22,5
Dennis Franchione,2002,1619.28731854003,13,Alabama,10,3,0,0.76923,367,200,167,2,0,1575.7584639135584,43.52885462647146,12,22,5
Dennis Franchione,2003,1533.91793552894,62,Texas A&M,4,8,0,0.33333,304,465,-161,4,1,1537.3461022732927,-3.4281667443526658,13,22,5
Dennis Franchione,2004,1543.64652566026,48,Texas A&M,7,5,0,0.58333,341,292,49,4,1,1537.3461022732927,6.300423386967395,14,22,5
Dennis Franchione,2005,1514.20781193059,80,Texas A&M,5,6,0,0.45455,352,343,9,4,1,1537.3461022732927,-23.138290342702703,15,22,5
Dennis Franchione,2006,1551.27698046381,42,Texas A&M,9,4,0,0.69231,362,267,95,4,1,1537.3461022732927,13.930878190517433,16,22,5
Dennis Franchione,2007,1538.89549437485,48,Texas A&M,7,5,0,0.58333,346,313,33,4,1,1537.3461022732927,1.5493921015572596,17,22,5
Dennis Franchione,2011,1492.24665701734,1932,Texas St.,6,6,0,0.5,306,342,-36,1,0,1480.8961591711561,11.350497846183998,18,22,5
Dennis Franchione,2012,1442.27752536155,2046,Texas St.,4,8,0,0.33333,343,402,-59,1,0,1480.8961591711561,-38.61863380960608,19,22,5
Dennis Franchione,2013,1444.98154638587,2056,Texas St.,6,6,0,0.5,287,328,-41,1,0,1480.8961591711561,-35.91461278528618,20,22,5
Dennis Franchione,2014,1470.40406234604,2047,Texas St.,7,5,0,0.58333,406,332,74,1,0,1480.8961591711561,-10.49209682511605,21,22,5
Dennis Franchione,2015,1414.24539302977,2119,Texas St.,3,9,0,0.25,323,470,-147,1,0,1480.8961591711561,-66.65076614138616,22,22,5
Derek Dooley,2007,1476.47515606028,1916,Louisiana Tech,5,7,0,0.41667,249,368,-119,2,0,1493.810730336368,-17.335574276087982,0,5,2
Derek Dooley,2008,1500.67354454009,123,Louisiana Tech,8,5,0,0.61538,320,308,12,2,0,1493.810730336368,6.86281420372211,1,5,2
Derek Dooley,2009,1458.00696464445,1973,Louisiana Tech,4,8,0,0.33333,350,309,41,2,0,1493.810730336368,-35.80376569191799,2,5,2
Derek Dooley,2010,1468.09859080508,1974,Tennessee,6,7,0,0.46154,351,326,25,5,1,1566.9224555968624,-98.8238647917824,3,5,2
Derek Dooley,2011,1465.01317939313,2002,Tennessee,5,7,0,0.41667,244,271,-27,5,1,1566.9224555968624,-101.90927620373236,4,5,2
Derek Dooley,2012,1478.03430000372,1995,Tennessee,4,7,0,0.36364,397,411,-14,5,1,1566.9224555968624,-88.8881555931423,5,5,2
Derek Mason,2014,1439.70295373815,2085,Vanderbilt (TN),3,9,0,0.25,206,399,-193,0,NA,1495.6398620818704,-55.93690834372046,0,1,1
Derek Mason,2015,1425.05603998497,2113,Vanderbilt (TN),4,8,0,0.33333,182,252,-70,0,NA,1495.6398620818704,-70.58382209690035,1,1,1
DeWayne Walker,2007,1500.84376826331,121,UCLA,0,1,0,0,16,17,-1,6,0,1544.0285593878273,-43.18479112451723,0,4,2
DeWayne Walker,2009,1429.28279405437,1997,New Mexico St.,3,10,0,0.23077,149,411,-262,2,0,1453.3805019379788,-24.09770788360879,1,4,2
DeWayne Walker,2010,1390.95783866893,2035,New Mexico St.,2,10,0,0.16667,188,474,-286,2,0,1453.3805019379788,-62.422663269048826,2,4,2
DeWayne Walker,2011,1405.57384882059,2049,New Mexico St.,4,9,0,0.30769,319,478,-159,2,0,1453.3805019379788,-47.806653117388805,3,4,2
DeWayne Walker,2012,1338.08139921082,2086,New Mexico St.,1,11,0,0.08333,224,473,-249,2,0,1453.3805019379788,-115.2991027271587,4,4,2
Dick Tomey,1977,1491.42443828492,1470,Hawaii,5,6,0,0.45455,250,233,17,NA,NA,1491.2619193763362,0.16251890858370643,0,28,3
Dick Tomey,1978,1498.08741241045,1426,Hawaii,6,5,0,0.54545,251,280,-29,NA,NA,1491.2619193763362,6.825493034113833,1,28,3
Dick Tomey,1979,1501.91319247071,95,Hawaii,6,5,0,0.54545,330,213,117,NA,NA,1491.2619193763362,10.651273094373892,2,28,3
Dick Tomey,1980,1521.38345105512,49,Hawaii,8,3,0,0.72727,260,212,48,NA,NA,1491.2619193763362,30.121531678783867,3,28,3
Dick Tomey,1981,1585.67172067333,19,Hawaii,9,2,0,0.81818,328,130,198,NA,NA,1491.2619193763362,94.40980129699369,4,28,3
Dick Tomey,1982,1548.06156812308,33,Hawaii,6,5,0,0.54545,240,230,10,NA,NA,1491.2619193763362,56.79964874674374,5,28,3
Dick Tomey,1983,1517.8623527086,55,Hawaii,5,5,1,0.5,251,236,15,NA,NA,1491.2619193763362,26.60043333226372,6,28,3
Dick Tomey,1984,1547.75073436231,37,Hawaii,7,4,0,0.63636,217,181,36,NA,NA,1491.2619193763362,56.488814985973704,7,28,3
Dick Tomey,1985,1525.31448230163,46,Hawaii,4,6,2,0.41667,269,262,7,NA,NA,1491.2619193763362,34.05256292529384,8,28,3
Dick Tomey,1986,1531.85786195316,43,Hawaii,7,5,0,0.58333,238,235,3,NA,NA,1491.2619193763362,40.595942576823745,9,28,3
Dick Tomey,1987,1496.47289354326,1575,Arizona,4,4,3,0.5,263,220,43,4,1,1512.5738997753006,-16.101006232040618,10,28,3
Dick Tomey,1988,1536.40557127033,45,Arizona,7,4,0,0.63636,279,218,61,4,1,1512.5738997753006,23.831671495029468,11,28,3
Dick Tomey,1989,1554.7564784991,31,Arizona,8,4,0,0.66667,248,178,70,4,1,1512.5738997753006,42.18257872379945,12,28,3
Dick Tomey,1990,1547.95432959847,39,Arizona,7,5,0,0.58333,267,311,-44,4,1,1512.5738997753006,35.38042982316938,13,28,3
Dick Tomey,1991,1499.13544707979,1588,Arizona,4,7,0,0.36364,248,361,-113,4,1,1512.5738997753006,-13.438452695510477,14,28,3
Dick Tomey,1992,1509.00367458703,75,Arizona,6,5,1,0.54167,232,118,114,4,1,1512.5738997753006,-3.5702251882705696,15,28,3
Dick Tomey,1993,1577.73714608413,24,Arizona,10,2,0,0.83333,294,161,133,4,1,1512.5738997753006,65.16324630882946,16,28,3
Dick Tomey,1994,1581.60518946127,20,Arizona,8,4,0,0.66667,278,190,88,4,1,1512.5738997753006,69.03128968596934,17,28,3
Dick Tomey,1995,1549.30477109312,35,Arizona,6,5,0,0.54545,207,199,8,4,1,1512.5738997753006,36.73087131781949,18,28,3
Dick Tomey,1996,1519.26769970634,62,Arizona,5,6,0,0.45455,310,280,30,4,1,1512.5738997753006,6.693799931039393,19,28,3
Dick Tomey,1997,1536.21435817895,48,Arizona,7,5,0,0.58333,317,312,5,4,1,1512.5738997753006,23.640458403649518,20,28,3
Dick Tomey,1998,1618.93011501714,15,Arizona,12,1,0,0.92308,439,236,203,4,1,1512.5738997753006,106.35621524183944,21,28,3
Dick Tomey,1999,1567.56539749138,33,Arizona,6,6,0,0.5,339,364,-25,4,1,1512.5738997753006,54.99149771607949,22,28,3
Dick Tomey,2000,1536.29624389125,47,Arizona,5,6,0,0.45455,254,237,17,4,1,1512.5738997753006,23.722344115949454,23,28,3
Dick Tomey,2005,1457.14767156879,1911,San Jose St. (CA),3,8,0,0.27273,248,357,-109,1,0,1460.9951849186423,-3.8475133498523064,24,28,3
Dick Tomey,2006,1511.68907848501,76,San Jose St. (CA),9,4,0,0.69231,324,270,54,1,0,1460.9951849186423,50.693893566367706,25,28,3
Dick Tomey,2007,1480.46080960984,1908,San Jose St. (CA),5,7,0,0.41667,245,352,-107,1,0,1460.9951849186423,19.465624691197718,26,28,3
Dick Tomey,2008,1471.80531049987,1939,San Jose St. (CA),6,6,0,0.5,224,259,-35,1,0,1460.9951849186423,10.810125581227794,27,28,3
Dick Tomey,2009,1410.56206694571,2007,San Jose St. (CA),2,10,0,0.16667,165,414,-249,1,0,1460.9951849186423,-50.43311797293222,28,28,3
Dino Babers,2014,1504.29525994427,117,Bowling Green (OH),8,6,0,0.57143,420,469,-49,2,0,1507.1443884014118,-2.8491284571418873,0,1,1
Dino Babers,2015,1537.7612626147,61,Bowling Green (OH),10,4,0,0.71429,591,405,186,2,0,1507.1443884014118,30.616874213288156,1,1,1
Dirk Koetter,1998,1480.75393804872,1777,Boise St. (ID),6,5,0,0.54545,329,350,-21,2,0,1536.715981239649,-55.96204319092885,0,8,2
Dirk Koetter,1999,1533.03067822571,50,Boise St. (ID),10,3,0,0.76923,430,277,153,2,0,1536.715981239649,-3.685303013938892,1,8,2
Dirk Koetter,2000,1566.76716093484,33,Boise St. (ID),10,2,0,0.83333,532,274,258,2,0,1536.715981239649,30.051179695190967,2,8,2
Dirk Koetter,2001,1512.67043878681,82,Arizona St.,4,7,0,0.36364,374,361,13,5,1,1532.405541690981,-19.735102904170844,3,8,2
Dirk Koetter,2002,1526.45062380559,63,Arizona St.,8,6,0,0.57143,452,407,45,5,1,1532.405541690981,-5.9549178853908415,4,8,2
