rating,coach_year,Coach,Year,Team,avg_team_rating
-0.4349659907859017,Randy Edsall:2000,Randy Edsall,2e3,Connecticut,-0.1993929622291295
-0.6246689474707351,Randy Edsall:2001,Randy Edsall,2001,Connecticut,-0.1993929622291295
0.02601244257148501,Randy Edsall:2002,Randy Edsall,2002,Connecticut,-0.1993929622291295
0.5539706866529697,Randy Edsall:2003,Randy Edsall,2003,Connecticut,-0.1993929622291295
0.37585014105006703,Randy Edsall:2004,Randy Edsall,2004,Connecticut,-0.1993929622291295
-0.06618463905260767,Randy Edsall:2005,Randy Edsall,2005,Connecticut,-0.1993929622291295
-0.32458350516100737,Randy Edsall:2006,Randy Edsall,2006,Connecticut,-0.1993929622291295
0.4470556954787441,Randy Edsall:2007,Randy Edsall,2007,Connecticut,-0.1993929622291295
0.27789504122304887,Randy Edsall:2008,Randy Edsall,2008,Connecticut,-0.1993929622291295
0.2778950412230488,Randy Edsall:2009,Randy Edsall,2009,Connecticut,-0.1993929622291295
0.2778950412230488,Randy Edsall:2010,Randy Edsall,2010,Connecticut,-0.1993929622291295
-0.8097721292999656,Randy Edsall:2011,Randy Edsall,2011,Maryland,0.04842663916314019
-0.45253310408540304,Randy Edsall:2012,Randy Edsall,2012,Maryland,0.04842663916314019
-0.023731279273779177,Randy Edsall:2013,Randy Edsall,2013,Maryland,0.04842663916314019
-0.02373127927377921,Randy Edsall:2014,Randy Edsall,2014,Maryland,0.04842663916314019
-0.30584035827850514,Randy Edsall:2015,Randy Edsall,2015,Maryland,0.04842663916314019
-0.6399657903136183,Randy Shannon:2007,Randy Shannon,2007,Miami (FL),0.7431752153475749
-0.3954006008446461,Randy Shannon:2008,Randy Shannon,2008,Miami (FL),0.7431752153475749
-0.040970024417077505,Randy Shannon:2009,Randy Shannon,2009,Miami (FL),0.7431752153475749
-0.2827928668691588,Randy Shannon:2010,Randy Shannon,2010,Miami (FL),0.7431752153475749
-0.04995726735228202,Randy Walker:1990,Randy Walker,1990,Miami (OH),-0.23185975004273002
0.13224516864498284,Randy Walker:1991,Randy Walker,1991,Miami (OH),-0.23185975004273002
0.13224516864498276,Randy Walker:1992,Randy Walker,1992,Miami (OH),-0.23185975004273002
-0.23325974567881344,Randy Walker:1993,Randy Walker,1993,Miami (OH),-0.23185975004273002
-0.04995726735228202,Randy Walker:1994,Randy Walker,1994,Miami (OH),-0.23185975004273002
0.4994197463255455,Randy Walker:1995,Randy Walker,1995,Miami (OH),-0.23185975004273002
0.13224516864498287,Randy Walker:1996,Randy Walker,1996,Miami (OH),-0.23185975004273002
0.49941974632554537,Randy Walker:1997,Randy Walker,1997,Miami (OH),-0.23185975004273002
0.8806073930153432,Randy Walker:1998,Randy Walker,1998,Miami (OH),-0.23185975004273002
-0.440647462223301,Randy Walker:1999,Randy Walker,1999,Northwestern (IL),-0.18771263473805183
0.3698254909605512,Randy Walker:2000,Randy Walker,2e3,Northwestern (IL),-0.18771263473805183
-0.25511291028970295,Randy Walker:2001,Randy Walker,2001,Northwestern (IL),-0.18771263473805183
-0.5095492812342308,Randy Walker:2002,Randy Walker,2002,Northwestern (IL),-0.18771263473805183
-0.06282951138761553,Randy Walker:2003,Randy Walker,2003,Northwestern (IL),-0.18771263473805183
0.019909616173491674,Randy Walker:2004,Randy Walker,2004,Northwestern (IL),-0.18771263473805183
0.19424698215618746,Randy Walker:2005,Randy Walker,2005,Northwestern (IL),-0.18771263473805183
-0.20251335460553616,Reggie Herring:2007,Reggie Herring,2007,Arkansas,0.27453598251789463
-0.8524167720771284,Rich Brooks:1977,Rich Brooks,1977,Oregon,0.27337006926819496
-0.8524167720771284,Rich Brooks:1978,Rich Brooks,1978,Oregon,0.27337006926819496
-0.1196133610069506,Rich Brooks:1979,Rich Brooks,1979,Oregon,0.27337006926819496
-0.1196133610069506,Rich Brooks:1980,Rich Brooks,1980,Oregon,0.27337006926819496
-0.8524167720771284,Rich Brooks:1981,Rich Brooks,1981,Oregon,0.27337006926819496
-0.8524167720771284,Rich Brooks:1982,Rich Brooks,1982,Oregon,0.27337006926819496
-0.48497968604735237,Rich Brooks:1983,Rich Brooks,1983,Oregon,0.27337006926819496
-0.11961336100695069,Rich Brooks:1984,Rich Brooks,1984,Oregon,0.27337006926819496
-0.3027964521333768,Rich Brooks:1985,Rich Brooks,1985,Oregon,0.27337006926819496
-0.3027964521333762,Rich Brooks:1986,Rich Brooks,1986,Oregon,0.27337006926819496
-0.11961336100695069,Rich Brooks:1987,Rich Brooks,1987,Oregon,0.27337006926819496
-0.22065369438345023,Rich Brooks:1988,Rich Brooks,1988,Oregon,0.27337006926819496
0.13465325709047185,Rich Brooks:1989,Rich Brooks,1989,Oregon,0.27337006926819496
0.13465325709047168,Rich Brooks:1990,Rich Brooks,1990,Oregon,0.27337006926819496
-0.6676785137498631,Rich Brooks:1991,Rich Brooks,1991,Oregon,0.27337006926819496
-0.2206536943834501,Rich Brooks:1992,Rich Brooks,1992,Oregon,0.27337006926819496
-0.3027964521333763,Rich Brooks:1993,Rich Brooks,1993,Oregon,0.27337006926819496
0.19825564007195598,Rich Brooks:1994,Rich Brooks,1994,Oregon,0.27337006926819496
-0.1330111476228353,Rich Brooks:2003,Rich Brooks,2003,Kentucky,-0.5758502664440414
-0.4499746769942906,Rich Brooks:2004,Rich Brooks,2004,Kentucky,-0.5758502664440414
-0.2543753965140368,Rich Brooks:2005,Rich Brooks,2005,Kentucky,-0.5758502664440414
0.48157397337607033,Rich Brooks:2006,Rich Brooks,2006,Kentucky,-0.5758502664440414
0.48157397337607033,Rich Brooks:2007,Rich Brooks,2007,Kentucky,-0.5758502664440414
0.31459925164885255,Rich Brooks:2008,Rich Brooks,2008,Kentucky,-0.5758502664440414
0.31459925164885255,Rich Brooks:2009,Rich Brooks,2009,Kentucky,-0.5758502664440414
0.33708544358370307,Rich Ellerson:2009,Rich Ellerson,2009,Army (NY),-1.151513576944475
0.6245289294193838,Rich Ellerson:2010,Rich Ellerson,2010,Army (NY),-1.151513576944475
-0.043905520834382795,Rich Ellerson:2011,Rich Ellerson,2011,Army (NY),-1.151513576944475
-0.24648898517373338,Rich Ellerson:2012,Rich Ellerson,2012,Army (NY),-1.151513576944475
-0.043905520834382795,Rich Ellerson:2013,Rich Ellerson,2013,Army (NY),-1.151513576944475
-0.7344884195846031,Rich Rodriguez:2001,Rich Rodriguez,2001,West Virginia,0.40753276603685296
0.12899065710387814,Rich Rodriguez:2002,Rich Rodriguez,2002,West Virginia,0.40753276603685296
-0.04597498444583957,Rich Rodriguez:2003,Rich Rodriguez,2003,West Virginia,0.40753276603685296
0.06743966708667225,Rich Rodriguez:2004,Rich Rodriguez,2004,West Virginia,0.40753276603685296
0.6460039525619716,Rich Rodriguez:2005,Rich Rodriguez,2005,West Virginia,0.40753276603685296
0.4964444451826369,Rich Rodriguez:2006,Rich Rodriguez,2006,West Virginia,0.40753276603685296
0.4454506739104966,Rich Rodriguez:2007,Rich Rodriguez,2007,West Virginia,0.40753276603685296
-0.8866633822346114,Rich Rodriguez:2008,Rich Rodriguez,2008,Michigan,0.5467328017761117
-0.5378478676852202,Rich Rodriguez:2009,Rich Rodriguez,2009,Michigan,0.5467328017761117
-0.29131556138864423,Rich Rodriguez:2010,Rich Rodriguez,2010,Michigan,0.5467328017761117
0.18392458588248187,Rich Rodriguez:2012,Rich Rodriguez,2012,Arizona,-0.024708738690412638
0.18392458588248192,Rich Rodriguez:2013,Rich Rodriguez,2013,Arizona,-0.024708738690412638
0.41787578249532054,Rich Rodriguez:2014,Rich Rodriguez,2014,Arizona,-0.024708738690412638
0.015827261164392384,Rich Rodriguez:2015,Rich Rodriguez,2015,Arizona,-0.024708738690412638
-0.77470436239392,Rick Minter:1994,Rick Minter,1994,Cincinnati (OH),0.11381251600057563
-0.040404383225815195,Rick Minter:1995,Rick Minter,1995,Cincinnati (OH),0.11381251600057563
-0.04040438322581516,Rick Minter:1996,Rick Minter,1996,Cincinnati (OH),0.11381251600057563
0.215374138682412,Rick Minter:1997,Rick Minter,1997,Cincinnati (OH),0.11381251600057563
-0.7747043623939198,Rick Minter:1998,Rick Minter,1998,Cincinnati (OH),0.11381251600057563
-0.5885876003657642,Rick Minter:1999,Rick Minter,1999,Cincinnati (OH),0.11381251600057563
0.03770844525214865,Rick Minter:2000,Rick Minter,2e3,Cincinnati (OH),0.11381251600057563
0.03770844525214865,Rick Minter:2001,Rick Minter,2001,Cincinnati (OH),0.11381251600057563
-0.14764532269465827,Rick Minter:2002,Rick Minter,2002,Cincinnati (OH),0.11381251600057563
-0.311818285595881,Rick Minter:2003,Rick Minter,2003,Cincinnati (OH),0.11381251600057563
0.15475131392260133,Rick Minter:2009,Rick Minter,2009,Marshall (WV),0.0010133509809390781
0.7954799935288471,Rick Neuheisel:1995,Rick Neuheisel,1995,Colorado,-0.31900030576923616
0.7954799935288467,Rick Neuheisel:1996,Rick Neuheisel,1996,Colorado,-0.31900030576923616
-0.006449153077631075,Rick Neuheisel:1997,Rick Neuheisel,1997,Colorado,-0.31900030576923616
0.43768810183247364,Rick Neuheisel:1998,Rick Neuheisel,1998,Colorado,-0.31900030576923616
0.1639173555493644,Rick Neuheisel:1999,Rick Neuheisel,1999,Washington,-0.12946578108625925
0.8907212940434757,Rick Neuheisel:2000,Rick Neuheisel,2e3,Washington,-0.12946578108625925
0.33982349425589425,Rick Neuheisel:2001,Rick Neuheisel,2001,Washington,-0.12946578108625925
0.07256179640995729,Rick Neuheisel:2002,Rick Neuheisel,2002,Washington,-0.12946578108625925
-0.4913278789339639,Rick Neuheisel:2008,Rick Neuheisel,2008,UCLA,0.12317190483532575
-0.06410569640923311,Rick Neuheisel:2009,Rick Neuheisel,2009,UCLA,0.12317190483532575
-0.4913278789339639,Rick Neuheisel:2010,Rick Neuheisel,2010,UCLA,0.12317190483532575
-0.23141571310168493,Rick Neuheisel:2011,Rick Neuheisel,2011,UCLA,0.12317190483532575
0.11516301924730989,Rick Stockstill:2006,Rick Stockstill,2006,Middle Tennessee St.,-0.20805337779654678
-0.14399328178865575,Rick Stockstill:2007,Rick Stockstill,2007,Middle Tennessee St.,-0.20805337779654678
-0.14399328178865559,Rick Stockstill:2008,Rick Stockstill,2008,Middle Tennessee St.,-0.20805337779654678
0.6237822143621968,Rick Stockstill:2009,Rick Stockstill,2009,Middle Tennessee St.,-0.20805337779654678
-0.051809980439612484,Rick Stockstill:2010,Rick Stockstill,2010,Middle Tennessee St.,-0.20805337779654678
-0.6829707374437937,Rick Stockstill:2011,Rick Stockstill,2011,Middle Tennessee St.,-0.20805337779654678
0.3803188603088593,Rick Stockstill:2012,Rick Stockstill,2012,Middle Tennessee St.,-0.20805337779654678
0.28256535458947096,Rick Stockstill:2013,Rick Stockstill,2013,Middle Tennessee St.,-0.20805337779654678
0.030537280206113637,Rick Stockstill:2014,Rick Stockstill,2014,Middle Tennessee St.,-0.20805337779654678
0.11516301924731004,Rick Stockstill:2015,Rick Stockstill,2015,Middle Tennessee St.,-0.20805337779654678
-0.4921527409821567,Rickey Bustle:2002,Rickey Bustle,2002,Louisiana-Lafayette,-0.22226822822077336
-0.3128357163225984,Rickey Bustle:2003,Rickey Bustle,2003,Louisiana-Lafayette,-0.22226822822077336
-0.23800444222005618,Rickey Bustle:2004,Rickey Bustle,2004,Louisiana-Lafayette,-0.22226822822077336
0.12744359538903116,Rickey Bustle:2005,Rickey Bustle,2005,Louisiana-Lafayette,-0.22226822822077336
0.03796388402335543,Rickey Bustle:2006,Rickey Bustle,2006,Louisiana-Lafayette,-0.22226822822077336
-0.4921527409821567,Rickey Bustle:2007,Rickey Bustle,2007,Louisiana-Lafayette,-0.22226822822077336
0.03796388402335543,Rickey Bustle:2008,Rickey Bustle,2008,Louisiana-Lafayette,-0.22226822822077336
0.037963884023355404,Rickey Bustle:2009,Rickey Bustle,2009,Louisiana-Lafayette,-0.22226822822077336
-0.4921527409821571,Rickey Bustle:2010,Rickey Bustle,2010,Louisiana-Lafayette,-0.22226822822077336
-0.6666802010498328,Rob Ianello:2010,Rob Ianello,2010,Akron (OH),-0.6596637049974733
-0.6666802010498333,Rob Ianello:2011,Rob Ianello,2011,Akron (OH),-0.6596637049974733
-0.8048090782124458,Robb Akey:2007,Robb Akey,2007,Idaho,-0.35369568748744235
-0.6122580765220875,Robb Akey:2008,Robb Akey,2008,Idaho,-0.35369568748744235
0.36123605467292125,Robb Akey:2009,Robb Akey,2009,Idaho,-0.35369568748744235
0.027002331331660252,Robb Akey:2010,Robb Akey,2010,Idaho,-0.35369568748744235
-0.6122580765220875,Robb Akey:2011,Robb Akey,2011,Idaho,-0.35369568748744235
-0.5615327582964659,Robb Akey:2012,Robb Akey,2012,Idaho,-0.35369568748744235
-0.4804426622440031,Robbie Caldwell:2010,Robbie Caldwell,2010,Vanderbilt (TN),-0.6314248652610944
-0.35561197719832977,Rocky Long:1998,Rocky Long,1998,New Mexico,-0.49657285838464066
-0.10312916068956034,Rocky Long:1999,Rocky Long,1999,New Mexico,-0.49657285838464066
0.005407281614467588,Rocky Long:2000,Rocky Long,2e3,New Mexico,-0.49657285838464066
0.2647792074583943,Rocky Long:2001,Rocky Long,2001,New Mexico,-0.49657285838464066
0.19440023701210957,Rocky Long:2002,Rocky Long,2002,New Mexico,-0.49657285838464066
0.4385979277304432,Rocky Long:2003,Rocky Long,2003,New Mexico,-0.49657285838464066
0.35546582169030516,Rocky Long:2004,Rocky Long,2004,New Mexico,-0.49657285838464066
0.2647792074583945,Rocky Long:2005,Rocky Long,2005,New Mexico,-0.49657285838464066
0.10411104330916371,Rocky Long:2006,Rocky Long,2006,New Mexico,-0.49657285838464066
0.6062501228799435,Rocky Long:2007,Rocky Long,2007,New Mexico,-0.49657285838464066
-0.17300990410776104,Rocky Long:2008,Rocky Long,2008,New Mexico,-0.49657285838464066
0.2861992114356024,Rocky Long:2011,Rocky Long,2011,San Diego St. (CA),-0.2147906056505015
0.4552606237612986,Rocky Long:2012,Rocky Long,2012,San Diego St. (CA),-0.2147906056505015
0.2861992114356024,Rocky Long:2013,Rocky Long,2013,San Diego St. (CA),-0.2147906056505015
0.11881628007252358,Rocky Long:2014,Rocky Long,2014,San Diego St. (CA),-0.2147906056505015
0.6883118457154196,Rocky Long:2015,Rocky Long,2015,San Diego St. (CA),-0.2147906056505015
-0.18682957679515821,Rod Carey:2012,Rod Carey,2012,Northern Illinois,0.08597331320519616
0.7046821960218422,Rod Carey:2013,Rod Carey,2013,Northern Illinois,0.08597331320519616
0.5284633160331096,Rod Carey:2014,Rod Carey,2014,Northern Illinois,0.08597331320519616
0.028971718059441355,Rod Carey:2015,Rod Carey,2015,Northern Illinois,0.08597331320519616
0.12109402793365212,Ron Caragher:2013,Ron Caragher,2013,San Jose St. (CA),-0.38147399078647154
-0.4125501185146798,Ron Caragher:2014,Ron Caragher,2014,San Jose St. (CA),-0.38147399078647154
0.04201237967778435,Ron Caragher:2015,Ron Caragher,2015,San Jose St. (CA),-0.38147399078647154
-0.6724814499221362,Ron English:2009,Ron English,2009,Eastern Michigan,-1.1835235703279725
-0.2327228777017509,Ron English:2010,Ron English,2010,Eastern Michigan,-1.1835235703279725
0.534958763431409,Ron English:2011,Ron English,2011,Eastern Michigan,-1.1835235703279725
-0.2327228777017509,Ron English:2012,Ron English,2012,Eastern Michigan,-1.1835235703279725
-0.3128339792718596,Ron English:2013,Ron English,2013,Eastern Michigan,-1.1835235703279725
-0.08029604925281356,Ron Prince:2006,Ron Prince,2006,Kansas St.,0.1531785900413489
-0.33238385290008265,Ron Prince:2007,Ron Prince,2007,Kansas St.,0.1531785900413489
-0.3323838529000827,Ron Prince:2008,Ron Prince,2008,Kansas St.,0.1531785900413489
0.3894272068003047,Ron Turner:1992,Ron Turner,1992,San Jose St. (CA),-0.38147399078647154
-0.8643522215904533,Ron Turner:1997,Ron Turner,1997,Illinois,-0.5778334324197522
-0.2534386427937502,Ron Turner:1998,Ron Turner,1998,Illinois,-0.5778334324197522
0.5722271834644177,Ron Turner:1999,Ron Turner,1999,Illinois,-0.5778334324197522
0.12221008624899306,Ron Turner:2000,Ron Turner,2e3,Illinois,-0.5778334324197522
0.9256714326540263,Ron Turner:2001,Ron Turner,2001,Illinois,-0.5778334324197522
0.047208137839846315,Ron Turner:2002,Ron Turner,2002,Illinois,-0.5778334324197522
-0.702995135095954,Ron Turner:2003,Ron Turner,2003,Illinois,-0.5778334324197522
-0.2534386427937502,Ron Turner:2004,Ron Turner,2004,Illinois,-0.5778334324197522
-0.5951176963273523,Ron Turner:2013,Ron Turner,2013,Florida International,-0.8242943707146175
-0.009110267797570591,Ron Turner:2014,Ron Turner,2014,Florida International,-0.8242943707146175
0.1729985863703615,Ron Turner:2015,Ron Turner,2015,Florida International,-0.8242943707146175
-0.27739560916751654,Ron Zook:2002,Ron Zook,2002,Florida,0.8535836164170804
-0.27739560916751616,Ron Zook:2003,Ron Zook,2003,Florida,0.8535836164170804
-0.20960270416689103,Ron Zook:2004,Ron Zook,2004,Florida,0.8535836164170804
-0.4490736738562082,Ron Zook:2005,Ron Zook,2005,Illinois,-0.5778334324197522
-0.5055441241271088,Ron Zook:2006,Ron Zook,2006,Illinois,-0.5778334324197522
0.6500372112194337,Ron Zook:2007,Ron Zook,2007,Illinois,-0.5778334324197522
0.047208137839846176,Ron Zook:2008,Ron Zook,2008,Illinois,-0.5778334324197522
-0.31575211331107667,Ron Zook:2009,Ron Zook,2009,Illinois,-0.5778334324197522
0.31567345213130027,Ron Zook:2010,Ron Zook,2010,Illinois,-0.5778334324197522
0.22338123274834887,Ron Zook:2011,Ron Zook,2011,Illinois,-0.5778334324197522
0.1528412221261551,Ruffin McNeill:2009,Ruffin McNeill,2009,Texas Tech,0.02439701656176623
-0.09556196696088602,Ruffin McNeill:2010,Ruffin McNeill,2010,East Carolina (NC),-0.12731666272227787
-0.18601024787611112,Ruffin McNeill:2011,Ruffin McNeill,2011,East Carolina (NC),-0.12731666272227787
0.23906582201669901,Ruffin McNeill:2012,Ruffin McNeill,2012,East Carolina (NC),-0.12731666272227787
0.5816815935729237,Ruffin McNeill:2013,Ruffin McNeill,2013,East Carolina (NC),-0.12731666272227787
0.23906582201669926,Ruffin McNeill:2014,Ruffin McNeill,2014,East Carolina (NC),-0.12731666272227787
-0.18601024787611112,Ruffin McNeill:2015,Ruffin McNeill,2015,East Carolina (NC),-0.12731666272227787
-0.7468356114734431,Scott Satterfield:2013,Scott Satterfield,2013,Appalachian St. (NC),0.6130337277071933
-0.21746871083676114,Scott Satterfield:2014,Scott Satterfield,2014,Appalachian St. (NC),0.6130337277071933
0.3999712501540313,Scott Satterfield:2015,Scott Satterfield,2015,Appalachian St. (NC),0.6130337277071933
0.04271487832386605,Scott Shafer:2013,Scott Shafer,2013,Syracuse (NY),-0.07437198786244083
-0.5668799764067548,Scott Shafer:2014,Scott Shafer,2014,Syracuse (NY),-0.07437198786244083
-0.3889875627453712,Scott Shafer:2015,Scott Shafer,2015,Syracuse (NY),-0.07437198786244083
-0.5956479733979119,Sean Kugler:2013,Sean Kugler,2013,Texas-El Paso,-0.38821920284442435
0.21288293685901585,Sean Kugler:2014,Sean Kugler,2014,Texas-El Paso,-0.38821920284442435
-0.05053804486188903,Sean Kugler:2015,Sean Kugler,2015,Texas-El Paso,-0.38821920284442435
0.3148633283029899,Shane Montgomery:2005,Shane Montgomery,2005,Miami (OH),-0.23185975004273002
-0.6713438638026671,Shane Montgomery:2006,Shane Montgomery,2006,Miami (OH),-0.23185975004273002
-0.03891626490775226,Shane Montgomery:2007,Shane Montgomery,2007,Miami (OH),-0.23185975004273002
-0.6713438638026671,Shane Montgomery:2008,Shane Montgomery,2008,Miami (OH),-0.23185975004273002
-0.6098144581812666,Shawn Elliott:2015,Shawn Elliott,2015,South Carolina,0.24051409837282414
-0.24932746381393875,Skip Holtz:1994,Skip Holtz,1994,Connecticut,-0.1993929622291295
0.4835256638976904,Skip Holtz:1995,Skip Holtz,1995,Connecticut,-0.1993929622291295
-0.16744667932208526,Skip Holtz:1996,Skip Holtz,1996,Connecticut,-0.1993929622291295
0.2987220830135902,Skip Holtz:1997,Skip Holtz,1997,Connecticut,-0.1993929622291295
0.6192556917987873,Skip Holtz:1998,Skip Holtz,1998,Connecticut,-0.1993929622291295
-0.10223514585570881,Skip Holtz:2005,Skip Holtz,2005,East Carolina (NC),-0.12731666272227787
0.0713971891929176,Skip Holtz:2006,Skip Holtz,2006,East Carolina (NC),-0.12731666272227787
0.23906582201669901,Skip Holtz:2007,Skip Holtz,2007,East Carolina (NC),-0.12731666272227787
0.30962745744096015,Skip Holtz:2008,Skip Holtz,2008,East Carolina (NC),-0.12731666272227787
0.30962745744096015,Skip Holtz:2009,Skip Holtz,2009,East Carolina (NC),-0.12731666272227787
0.13842775703390423,Skip Holtz:2010,Skip Holtz,2010,South Florida,0.06021195774951144
-0.28382387981533613,Skip Holtz:2011,Skip Holtz,2011,South Florida,0.06021195774951144
-0.6354474147198743,Skip Holtz:2012,Skip Holtz,2012,South Florida,0.06021195774951144
-0.35850225145630843,Skip Holtz:2013,Skip Holtz,2013,Louisiana Tech,-0.13347211308897639
0.3130379340589211,Skip Holtz:2014,Skip Holtz,2014,Louisiana Tech,-0.13347211308897639
0.41199088180512344,Skip Holtz:2015,Skip Holtz,2015,Louisiana Tech,-0.13347211308897639
-0.18280439834794956,Sonny Dykes:2010,Sonny Dykes,2010,Louisiana Tech,-0.13347211308897639
0.24237902450313475,Sonny Dykes:2011,Sonny Dykes,2011,Louisiana Tech,-0.13347211308897639
0.5206290731813201,Sonny Dykes:2012,Sonny Dykes,2012,Louisiana Tech,-0.13347211308897639
-0.9834973982595723,Sonny Dykes:2013,Sonny Dykes,2013,California,0.024487817173365983
-0.2651727027712154,Sonny Dykes:2014,Sonny Dykes,2014,California,0.024487817173365983
0.15755063144574213,Sonny Dykes:2015,Sonny Dykes,2015,California,0.024487817173365983
-0.16854970921308582,Sonny Lubick:1993,Sonny Lubick,1993,Colorado St.,0.005148842510856929
0.6360948194606343,Sonny Lubick:1994,Sonny Lubick,1994,Colorado St.,0.005148842510856929
0.2707758474558681,Sonny Lubick:1995,Sonny Lubick,1995,Colorado St.,0.005148842510856929
0.09397450237441864,Sonny Lubick:1996,Sonny Lubick,1996,Colorado St.,0.005148842510856929
0.692801460585082,Sonny Lubick:1997,Sonny Lubick,1997,Colorado St.,0.005148842510856929
0.270775847455868,Sonny Lubick:1998,Sonny Lubick,1998,Colorado St.,0.005148842510856929
0.2707758474558681,Sonny Lubick:1999,Sonny Lubick,1999,Colorado St.,0.005148842510856929
0.6360948194606341,Sonny Lubick:2000,Sonny Lubick,2e3,Colorado St.,0.005148842510856929
0.09397450237441864,Sonny Lubick:2001,Sonny Lubick,2001,Colorado St.,0.005148842510856929
0.40168343423739217,Sonny Lubick:2002,Sonny Lubick,2002,Colorado St.,0.005148842510856929
-3.282983426967127e-4,Sonny Lubick:2003,Sonny Lubick,2003,Colorado St.,0.005148842510856929
-0.35096456098995443,Sonny Lubick:2004,Sonny Lubick,2004,Colorado St.,0.005148842510856929
-0.0808456093061047,Sonny Lubick:2005,Sonny Lubick,2005,Colorado St.,0.005148842510856929
-0.43010886283496563,Sonny Lubick:2006,Sonny Lubick,2006,Colorado St.,0.005148842510856929
-0.6073338071979347,Sonny Lubick:2007,Sonny Lubick,2007,Colorado St.,0.005148842510856929
-0.043905520834382795,Stan Brock:2007,Stan Brock,2007,Army (NY),-1.151513576944475
-0.0439055208343829,Stan Brock:2008,Stan Brock,2008,Army (NY),-1.151513576944475
0.015814186296048898,Stan Parrish:1984,Stan Parrish,1984,Marshall (WV),0.0010133509809390781
0.19949258202449213,Stan Parrish:1985,Stan Parrish,1985,Marshall (WV),0.0010133509809390781
-0.7938065409311427,Stan Parrish:1986,Stan Parrish,1986,Kansas St.,0.1531785900413489
-1.1792815764824214,Stan Parrish:1987,Stan Parrish,1987,Kansas St.,0.1531785900413489
-1.1792815764824214,Stan Parrish:1988,Stan Parrish,1988,Kansas St.,0.1531785900413489
-0.1484816983643091,Stan Parrish:2008,Stan Parrish,2008,Ball St. (IN),-0.3772739392247235
-0.6009074664018005,Stan Parrish:2009,Stan Parrish,2009,Ball St. (IN),-0.3772739392247235
-0.233568452226077,Stan Parrish:2010,Stan Parrish,2010,Ball St. (IN),-0.3772739392247235
0.06395633318344071,Stan Parrish:2013,Stan Parrish,2013,Eastern Michigan,-1.1835235703279725
0.7061804070834893,Steve Addazio:2011,Steve Addazio,2011,Temple (PA),-0.6818022874971966
-0.01321594831583883,Steve Addazio:2012,Steve Addazio,2012,Temple (PA),-0.6818022874971966
-0.05335073156133144,Steve Addazio:2013,Steve Addazio,2013,Boston College (MA),0.10325003320938422
-0.05335073156133144,Steve Addazio:2014,Steve Addazio,2014,Boston College (MA),0.10325003320938422
-0.6574756929031662,Steve Addazio:2015,Steve Addazio,2015,Boston College (MA),0.10325003320938422
-3.2829834269672796e-4,Steve Fairchild:2008,Steve Fairchild,2008,Colorado St.,0.005148842510856929
-0.6073338071979347,Steve Fairchild:2009,Steve Fairchild,2009,Colorado St.,0.005148842510856929
-0.6073338071979347,Steve Fairchild:2010,Steve Fairchild,2010,Colorado St.,0.005148842510856929
-0.6073338071979347,Steve Fairchild:2011,Steve Fairchild,2011,Colorado St.,0.005148842510856929
0.12481504275561912,Steve Kragthorpe:2003,Steve Kragthorpe,2003,Tulsa (OK),0.08567125123084086
-0.47185417461689483,Steve Kragthorpe:2004,Steve Kragthorpe,2004,Tulsa (OK),0.08567125123084086
0.29623686695834045,Steve Kragthorpe:2005,Steve Kragthorpe,2005,Tulsa (OK),0.08567125123084086
0.1248150427556192,Steve Kragthorpe:2006,Steve Kragthorpe,2006,Tulsa (OK),0.08567125123084086
-0.21585364191492268,Steve Kragthorpe:2007,Steve Kragthorpe,2007,Louisville (KY),0.2641395732903133
-0.3903609712578551,Steve Kragthorpe:2008,Steve Kragthorpe,2008,Louisville (KY),0.2641395732903133
-0.5646826532939391,Steve Kragthorpe:2009,Steve Kragthorpe,2009,Louisville (KY),0.2641395732903133
-0.1253273155923508,Steve Roberts:2002,Steve Roberts,2002,Arkansas St.,-0.07242000203290645
-0.21461682721245284,Steve Roberts:2003,Steve Roberts,2003,Arkansas St.,-0.07242000203290645
-0.49693964605716295,Steve Roberts:2004,Steve Roberts,2004,Arkansas St.,-0.07242000203290645
-0.04033009840666839,Steve Roberts:2005,Steve Roberts,2005,Arkansas St.,-0.07242000203290645
-0.04033009840666839,Steve Roberts:2006,Steve Roberts,2006,Arkansas St.,-0.07242000203290645
-0.21461682721245265,Steve Roberts:2007,Steve Roberts,2007,Arkansas St.,-0.07242000203290645
-0.0403300984066683,Steve Roberts:2008,Steve Roberts,2008,Arkansas St.,-0.07242000203290645
-0.38999559849846016,Steve Roberts:2009,Steve Roberts,2009,Arkansas St.,-0.07242000203290645
-0.38999559849846016,Steve Roberts:2010,Steve Roberts,2010,Arkansas St.,-0.07242000203290645
-0.18489091287946904,Steve Sarkisian:2009,Steve Sarkisian,2009,Washington,-0.12946578108625925
0.07256179640995729,Steve Sarkisian:2010,Steve Sarkisian,2010,Washington,-0.12946578108625925
0.0725617964099574,Steve Sarkisian:2011,Steve Sarkisian,2011,Washington,-0.12946578108625925
0.07256179640995727,Steve Sarkisian:2012,Steve Sarkisian,2012,Washington,-0.12946578108625925
0.33982349425589425,Steve Sarkisian:2013,Steve Sarkisian,2013,Washington,-0.12946578108625925
-0.11429958144911369,Steve Sarkisian:2014,Steve Sarkisian,2014,Southern California,0.8914206490866229
-0.18552325928494845,Steve Sarkisian:2015,Steve Sarkisian,2015,Southern California,0.8914206490866229
