"Coach","Year","Team","Rating","Rank","avg_team_elo","resid_elo","years_coached"
"Bill Stewart",2008,"West Virginia",1551.74501822675,35,1508.98452320727,42.7604950194732,0
"Bill Stewart",2009,"West Virginia",1578.40100343002,28,1508.98452320727,69.4164802227424,1
"Bill Stewart",2010,"West Virginia",1571.67845248336,27,1508.98452320727,62.6939292760842,2
"Bill Walsh",1977,"Stanford (CA)",1509.72176443194,11,1516.43006393324,-6.70829950130315,0
"Bill Walsh",1978,"Stanford (CA)",1507.29132332396,18,1516.43006393324,-9.13874060928811,1
"Bill Walsh",1992,"Stanford (CA)",1527.15695307625,27,1516.43006393324,10.7268891430044,2
"Bill Walsh",1993,"Stanford (CA)",1531.44650875904,24,1516.43006393324,15.0164448257995,3
"Bill Walsh",1994,"Stanford (CA)",1502.56817263922,71,1516.43006393324,-13.8618912940208,4
"Bill Yeoman",1977,"Houston (TX)",1492.20748865075,76,1494.2949506226,-2.0874619718511,0
"Bill Yeoman",1978,"Houston (TX)",1506.61704104202,21,1494.2949506226,12.3220904194188,1
"Bill Yeoman",1979,"Houston (TX)",1504.96278078151,37,1494.2949506226,10.6678301589143,2
"Bill Yeoman",1980,"Houston (TX)",1503.5915414702,44,1494.2949506226,9.29659084760215,3
"Bill Yeoman",1981,"Houston (TX)",1502.21752090157,57,1494.2949506226,7.92257027897449,4
"Bill Yeoman",1982,"Houston (TX)",1501.80483263347,58,1494.2949506226,7.50988201087193,5
"Bill Yeoman",1983,"Houston (TX)",1489.80080467218,161,1494.2949506226,-4.49414595042253,6
"Bill Yeoman",1984,"Houston (TX)",1492.49062554557,159,1494.2949506226,-1.80432507702972,7
"Bill Yeoman",1985,"Houston (TX)",1506.49471478799,35,1494.2949506226,12.1997641653895,8
"Bill Yeoman",1986,"Houston (TX)",1497.55734148131,155,1494.2949506226,3.26239085871316,9
"Bill Yung",1982,"Texas-El Paso",1480.4456655958,164,1464.16026561443,16.285399981369,0
"Bill Yung",1983,"Texas-El Paso",1467.60390506634,186,1464.16026561443,3.44363945191367,1
"Bill Yung",1984,"Texas-El Paso",1457.93156186266,201,1464.16026561443,-6.22870375177058,2
"Bill Yung",1985,"Texas-El Paso",1452.13922789151,214,1464.16026561443,-12.0210377229228,3
"Billy Brewer",1983,"Mississippi",1491.66214291878,154,1512.47018718921,-20.8080442704249,0
"Billy Brewer",1984,"Mississippi",1495.35088321317,146,1512.47018718921,-17.1193039760437,1
"Billy Brewer",1985,"Mississippi",1497.56217975545,142,1512.47018718921,-14.9080074337617,2
"Billy Brewer",1986,"Mississippi",1499.1311807689,130,1512.47018718921,-13.339006420314,3
"Billy Brewer",1987,"Mississippi",1480.29731797364,224,1512.47018718921,-32.1728692155655,4
"Billy Brewer",1988,"Mississippi",1489.57629879668,208,1512.47018718921,-22.8938883925275,5
"Billy Brewer",1989,"Mississippi",1498.65764752316,165,1512.47018718921,-13.8125396660519,6
"Billy Brewer",1990,"Mississippi",1510.2359482589,41,1512.47018718921,-2.23423893030508,7
"Billy Brewer",1991,"Mississippi",1518.25900593762,30,1512.47018718921,5.78881874841113,8
"Billy Brewer",1992,"Mississippi",1543.24140262872,15,1512.47018718921,30.771215439509,9
"Billy Brewer",1993,"Mississippi",1510.0914368237,45,1512.47018718921,-2.37875036550463,10
"Blake Anderson",2014,"Arkansas St.",1502.1265757075,120,1476.34665775422,25.779917953281,0
"Blake Anderson",2015,"Arkansas St.",1526.56794739573,67,1476.34665775422,50.2212896415106,1
"Bo Pelini",2003,"Nebraska",1511.87567485892,75,1557.7791415384,-45.903466679476,0
"Bo Pelini",2008,"Nebraska",1545.95506584055,41,1557.7791415384,-11.8240756978512,1
"Bo Pelini",2009,"Nebraska",1595.42639058046,19,1557.7791415384,37.6472490420604,2
"Bo Pelini",2010,"Nebraska",1598.86833526955,21,1557.7791415384,41.0891937311553,3
"Bo Pelini",2011,"Nebraska",1605.31156941353,16,1557.7791415384,47.5324278751286,4
"Bo Pelini",2012,"Nebraska",1614.2597395829,14,1557.7791415384,56.4805980445026,5
"Bo Pelini",2013,"Nebraska",1586.59293104017,25,1557.7791415384,28.8137895017694,6
"Bo Pelini",2014,"Nebraska",1602.76841364932,20,1557.7791415384,44.9892721109261,7
"Bo Rein",1976,"North Carolina St.",1492.94855165994,59,1505.56639717736,-12.6178455174152,0
"Bo Rein",1977,"North Carolina St.",1487.91463180311,91,1505.56639717736,-17.6517653742512,1
"Bo Rein",1978,"North Carolina St.",1485.44037763794,105,1505.56639717736,-20.1260195394191,2
"Bo Rein",1979,"North Carolina St.",1482.39199486064,125,1505.56639717736,-23.1744023167214,3
"Bob Commings",1974,"Iowa",1493.67678685655,43,1521.29961887143,-27.6228320148828,0
"Bob Commings",1975,"Iowa",1488.96020833409,58,1521.29961887143,-32.3394105373352,1
"Bob Commings",1976,"Iowa",1504.78455904576,18,1521.29961887143,-16.5150598256662,2
"Bob Commings",1977,"Iowa",1503.58841928432,26,1521.29961887143,-17.7111995871066,3
"Bob Commings",1978,"Iowa",1502.69131446324,33,1521.29961887143,-18.6083044081872,4
"Bob Davie",1997,"Notre Dame (IN)",1515.38849323392,51,1544.55500083705,-29.1665076031341,0
"Bob Davie",1998,"Notre Dame (IN)",1571.49557971202,22,1544.55500083705,26.9405788749677,1
"Bob Davie",1999,"Notre Dame (IN)",1520.5329523281,53,1544.55500083705,-24.0220485089512,2
"Bob Davie",2000,"Notre Dame (IN)",1578.46436905755,24,1544.55500083705,33.9093682204916,3
"Bob Davie",2001,"Notre Dame (IN)",1536.43775861297,46,1544.55500083705,-8.11724222407884,4
"Bob Davie",2012,"New Mexico",1446.48580444208,581,1470.54224366658,-24.0564392244976,0
"Bob Davie",2013,"New Mexico",1418.73518921853,630,1470.54224366658,-51.807054448047,1
"Bob Davie",2014,"New Mexico",1422.92786021577,639,1470.54224366658,-47.6143834508057,2
"Bob Davie",2015,"New Mexico",1458.50670564435,619,1470.54224366658,-12.035538022232,3
"Bob DeBesse",1997,"Texas St.",1510.84670236338,63,1477.80169963322,33.0450027301567,0
"Bob DeBesse",1998,"Texas St.",1498.01689280681,263,1477.80169963322,20.2151931735862,1
"Bob DeBesse",1999,"Texas St.",1478.97474319556,347,1477.80169963322,1.17304356233308,2
"Bob DeBesse",2000,"Texas St.",1475.57409471375,363,1477.80169963322,-2.22760491947406,3
"Bob DeBesse",2001,"Texas St.",1473.62031808832,385,1477.80169963322,-4.18138154490271,4
"Bob DeBesse",2002,"Texas St.",1470.39187952785,395,1477.80169963322,-7.40982010537937,5
"Bob Diaco",2014,"Connecticut",1421.65741043472,640,1490.55623079077,-68.8988203560552,0
"Bob Diaco",2015,"Connecticut",1448.3834820649,633,1490.55623079077,-42.172748725867,1
"Bob Gregory",2013,"Boise St. (ID)",1490.85050914611,520,1545.78889907764,-54.938389931536,0
"Bob Owens",1979,"Arizona St.",1489.41380401146,110,1515.91022799556,-26.4964239841004,0
"Bob Pickett",1978,"Massachusetts",1510.00869502619,10,1478.1845129882,31.824182037994,0
"Bob Pickett",1979,"Massachusetts",1507.50652126964,29,1478.1845129882,29.3220082814464,1
"Bob Pickett",1980,"Massachusetts",1505.62989095223,36,1478.1845129882,27.4453779640357,2
"Bob Pickett",1981,"Massachusetts",1504.22241821417,48,1478.1845129882,26.0379052259777,3
"Bob Pickett",1982,"Massachusetts",1503.16681366063,51,1478.1845129882,24.9823006724343,4
"Bob Pickett",1983,"Massachusetts",1502.37511024547,52,1478.1845129882,24.1905972572767,5
"Bob Pruett",1996,"Marshall (WV)",1509.83390271588,58,1511.07798035376,-1.24407763787417,0
"Bob Pruett",1997,"Marshall (WV)",1520.9310483663,46,1511.07798035376,9.85306801254524,1
"Bob Pruett",1998,"Marshall (WV)",1572.30445396258,20,1511.07798035376,61.2264736088257,2
"Bob Pruett",1999,"Marshall (WV)",1618.74074623911,10,1511.07798035376,107.662765885355,3
"Bob Pruett",2000,"Marshall (WV)",1581.02563075302,23,1511.07798035376,69.9476503992648,4
"Bob Pruett",2001,"Marshall (WV)",1581.24239019248,20,1511.07798035376,70.1644098387264,5
"Bob Pruett",2002,"Marshall (WV)",1608.32667299769,15,1511.07798035376,97.2486926439321,6
"Bob Pruett",2003,"Marshall (WV)",1561.09484571024,36,1511.07798035376,50.0168653564785,7
"Bob Pruett",2004,"Marshall (WV)",1526.81346638022,63,1511.07798035376,15.7354860264609,8
"Bob Simmons",1995,"Oklahoma St.",1462.46872330626,321,1517.59950976712,-55.1307864608655,0
"Bob Simmons",1996,"Oklahoma St.",1484.52914147711,295,1517.59950976712,-33.0703682900112,1
"Bob Simmons",1997,"Oklahoma St.",1510.92976551508,62,1517.59950976712,-6.66974425203693,2
"Bob Simmons",1998,"Oklahoma St.",1486.40577532148,314,1517.59950976712,-31.1937344456423,3
"Bob Simmons",1999,"Oklahoma St.",1461.71192738355,378,1517.59950976712,-55.8875823835706,4
"Bob Simmons",2000,"Oklahoma St.",1424.98152823321,413,1517.59950976712,-92.6179815339108,5
"Bob Stoops",1999,"Oklahoma",1509.30142579986,61,1573.23986520935,-63.9384394094907,0
"Bob Stoops",2000,"Oklahoma",1618.85668650001,12,1573.23986520935,45.6168212906671,1
"Bob Stoops",2001,"Oklahoma",1646.18826892942,5,1573.23986520935,72.948403720078,2
"Bob Stoops",2002,"Oklahoma",1665.46728390955,2,1573.23986520935,92.2274187002042,3
"Bob Stoops",2003,"Oklahoma",1697.17864050128,1,1573.23986520935,123.938775291929,4
"Bob Stoops",2004,"Oklahoma",1713.62338560284,1,1573.23986520935,140.383520393495,5
"Bob Stoops",2005,"Oklahoma",1655.55379214245,5,1573.23986520935,82.3139269331041,6
"Bob Stoops",2006,"Oklahoma",1668.12227327111,5,1573.23986520935,94.8824080617621,7
"Bob Stoops",2007,"Oklahoma",1663.54852117905,5,1573.23986520935,90.3086559697078,8
"Bob Stoops",2008,"Oklahoma",1681.75747460581,4,1573.23986520935,108.517609396465,9
"Bob Stoops",2009,"Oklahoma",1626.61195363338,14,1573.23986520935,53.3720884240324,10
"Bob Stoops",2010,"Oklahoma",1655.50364709167,6,1573.23986520935,82.2637818823275,11
"Bob Stoops",2011,"Oklahoma",1656.96201831395,6,1573.23986520935,83.7221531045993,12
"Bob Stoops",2012,"Oklahoma",1665.3824776172,6,1573.23986520935,92.1426124078512,13
"Bob Stoops",2013,"Oklahoma",1664.90117580739,4,1573.23986520935,91.6613105980452,14
"Bob Stoops",2014,"Oklahoma",1625.16326535425,8,1573.23986520935,51.923400144904,15
"Bob Stoops",2015,"Oklahoma",1656.47391749356,6,1573.23986520935,83.2340522842092,16
"Bob Stull",1986,"Texas-El Paso",1474.03105553578,217,1464.16026561443,9.87078992135184,0
"Bob Stull",1987,"Texas-El Paso",1472.92610401431,233,1464.16026561443,8.76583839988029,1
"Bob Stull",1988,"Texas-El Paso",1491.38810558063,204,1464.16026561443,27.2278399662036,2
"Bob Stull",1989,"Missouri",1482.27666706208,243,1519.95331151376,-37.6766444516884,0
"Bob Stull",1990,"Missouri",1504.29493632857,57,1519.95331151376,-15.6583751851897,1
"Bob Stull",1991,"Missouri",1480.81393969016,264,1519.95331151376,-39.1393718236006,2
"Bob Stull",1992,"Missouri",1505.82103598645,60,1519.95331151376,-14.1322755273115,3
"Bob Stull",1993,"Missouri",1484.10483694642,276,1519.95331151376,-35.8484745673475,4
"Bob Sutton",1991,"Army (NY)",1491.27076567284,234,1467.10025787554,24.1705077972963,0
"Bob Sutton",1992,"Army (NY)",1475.92757483482,276,1467.10025787554,8.82731695928146,1
"Bob Sutton",1993,"Army (NY)",1472.08074084004,303,1467.10025787554,4.98048296450111,2
"Bob Sutton",1994,"Army (NY)",1481.11768687437,293,1467.10025787554,14.0174289988313,3
"Bob Sutton",1995,"Army (NY)",1487.68050092129,277,1467.10025787554,20.5802430457477,4
"Bob Sutton",1996,"Army (NY)",1515.28721296192,49,1467.10025787554,48.1869550863764,5
"Bob Sutton",1997,"Army (NY)",1464.00008215542,355,1467.10025787554,-3.10017572011816,6
"Bob Sutton",1998,"Army (NY)",1450.0505296073,376,1467.10025787554,-17.0497282682431,7
"Bob Sutton",1999,"Army (NY)",1449.00379032774,390,1467.10025787554,-18.0964675478008,8
"Bob Toledo",1996,"UCLA",1497.86845848595,244,1521.19339547216,-23.3249369862103,0
"Bob Toledo",1997,"UCLA",1569.62441852979,16,1521.19339547216,48.4310230576293,1
"Bob Toledo",1998,"UCLA",1626.94135231345,8,1521.19339547216,105.747956841292,2
"Bob Toledo",1999,"UCLA",1558.37057802776,26,1521.19339547216,37.1771825556002,3
"Bob Toledo",2000,"UCLA",1539.80532269193,38,1521.19339547216,18.6119272197711,4
"Bob Toledo",2001,"UCLA",1552.94904886949,31,1521.19339547216,31.7556533973345,5
"Bob Toledo",2002,"UCLA",1559.99205036344,34,1521.19339547216,38.7986548912813,6
"Bob Toledo",2007,"Tulane (LA)",1475.0382493239,458,1466.26016187998,8.77808744392041,0
"Bob Toledo",2008,"Tulane (LA)",1424.99926017436,517,1466.26016187998,-41.2609017056154,1
"Bob Toledo",2009,"Tulane (LA)",1400.3362058995,547,1466.26016187998,-65.9239559804846,2
"Bob Toledo",2010,"Tulane (LA)",1402.27934608557,567,1466.26016187998,-63.9808157944105,3
"Bob Toledo",2011,"Tulane (LA)",1385.59513141599,593,1466.26016187998,-80.6650304639866,4
"Bob Tyler",1978,"Mississippi St.",1512.17669526969,7,1498.31348088212,13.8632143875654,0
"Bob Tyler",1981,"North Texas",1505.1370433169,44,1464.55585191804,40.5811913988643,0
"Bob Valesente",1986,"Kansas",1489.29926351784,193,1476.88134004826,12.4179234695787,0
"Bob Valesente",1987,"Kansas",1489.43888689191,206,1476.88134004826,12.5575468436439,1
"Bob Wagner",1987,"Hawaii",1485.20558850294,216,1501.04473598856,-15.8391474856151,0
"Bob Wagner",1988,"Hawaii",1509.47907796215,47,1501.04473598856,8.43434197359147,1
"Bob Wagner",1989,"Hawaii",1508.30830148516,42,1501.04473598856,7.2635654966025,2
"Bob Wagner",1990,"Hawaii",1496.51698438015,206,1501.04473598856,-4.52775160840383,3
"Bob Wagner",1991,"Hawaii",1498.74214772461,185,1501.04473598856,-2.3025882639472,4
"Bob Wagner",1992,"Hawaii",1528.92857022714,26,1501.04473598856,27.8838342385834,5
"Bob Wagner",1993,"Hawaii",1509.10642806217,49,1501.04473598856,8.06169207360767,6
"Bob Wagner",1994,"Hawaii",1484.21043679721,281,1501.04473598856,-16.834299191343,7
"Bob Wagner",1995,"Hawaii",1462.23198486201,324,1501.04473598856,-38.8127511265516,8
"Bob Ward",1967,"Maryland",1490.58690066787,13,1499.24629455749,-8.65939388961783,0
"Bob Ward",1968,"Maryland",1485.8741995413,16,1499.24629455749,-13.3720950161903,1
"Bob Weber",1980,"Louisville (KY)",1483.18448698619,139,1516.12131356023,-32.9368265740354,0
"Bob Weber",1981,"Louisville (KY)",1480.49027424297,158,1516.12131356023,-35.6310393172532,1
"Bob Weber",1982,"Louisville (KY)",1471.34242419013,173,1516.12131356023,-44.7788893700952,2
"Bob Weber",1983,"Louisville (KY)",1464.16147710732,189,1516.12131356023,-51.9598364529106,3
"Bob Weber",1984,"Louisville (KY)",1473.12110783049,192,1516.12131356023,-43.0002057297397,4
"Bobby ""Bob"" Petrino",2003,"Louisville (KY)",1537.33419693139,58,1516.12131356023,21.2128833711649,0
"Bobby ""Bob"" Petrino",2004,"Louisville (KY)",1614.04890212007,16,1516.12131356023,97.9275885598424,1
"Bobby ""Bob"" Petrino",2005,"Louisville (KY)",1623.47841901606,11,1516.12131356023,107.357105455834,2
"Bobby ""Bob"" Petrino",2006,"Louisville (KY)",1647.79971087584,8,1516.12131356023,131.678397315613,3
"Bobby ""Bob"" Petrino",2008,"Arkansas",1555.74148373825,33,1537.79782000833,17.9436637299186,0
"Bobby ""Bob"" Petrino",2009,"Arkansas",1555.50606278158,36,1537.79782000833,17.7082427732485,1
"Bobby ""Bob"" Petrino",2010,"Arkansas",1613.32569567943,15,1537.79782000833,75.5278756711036,2
"Bobby ""Bob"" Petrino",2011,"Arkansas",1628.66277932066,11,1537.79782000833,90.8649593123296,3
"Bobby ""Bob"" Petrino",2013,"Western Kentucky",1582.6518828258,27,1481.20697160869,101.44491121711,0
"Bobby ""Bob"" Petrino",2014,"Louisville (KY)",1588.30681249766,28,1516.12131356023,72.1854989374335,4
"Bobby ""Bob"" Petrino",2015,"Louisville (KY)",1576.36840230743,32,1516.12131356023,60.2470887472002,5
"Bobby Bowden",1970,"West Virginia",1522.40185160656,2,1508.98452320727,13.4173283992861,0
"Bobby Bowden",1971,"West Virginia",1513.48706955951,3,1508.98452320727,4.50254635224019,1
"Bobby Bowden",1972,"West Virginia",1510.68874262927,4,1508.98452320727,1.70421942199368,2
"Bobby Bowden",1973,"West Virginia",1525.64293741246,2,1508.98452320727,16.6584142051856,3
"Bobby Bowden",1974,"West Virginia",1500.51966272056,19,1508.98452320727,-8.46486048671045,4
"Bobby Bowden",1975,"West Virginia",1537.71489242199,2,1508.98452320727,28.7303692147161,5
"Bobby Bowden",1976,"Florida St.",1515.98255297446,3,1615.16563237436,-99.1830793998938,0
"Bobby Bowden",1977,"Florida St.",1576.70566839997,2,1615.16563237436,-38.4599639743828,1
"Bobby Bowden",1978,"Florida St.",1585.21564121564,2,1615.16563237436,-29.9499911587152,2
"Bobby Bowden",1979,"Florida St.",1642.16886724988,1,1615.16563237436,27.0032348755208,3
"Bobby Bowden",1980,"Florida St.",1648.82595878278,1,1615.16563237436,33.6603264084247,4
"Bobby Bowden",1981,"Florida St.",1571.4974372967,3,1615.16563237436,-43.6681950776569,5
"Bobby Bowden",1982,"Florida St.",1581.7853308755,2,1615.16563237436,-33.3803014988571,6
"Bobby Bowden",1983,"Florida St.",1580.6739073116,3,1615.16563237436,-34.4917250627545,7
"Bobby Bowden",1984,"Florida St.",1565.82645686803,3,1615.16563237436,-49.3391755063326,8
"Bobby Bowden",1985,"Florida St.",1578.44033032892,5,1615.16563237436,-36.7253020454352,9
"Bobby Bowden",1986,"Florida St.",1561.2275597732,5,1615.16563237436,-53.9380726011545,10
"Bobby Bowden",1987,"Florida St.",1605.8099178669,2,1615.16563237436,-9.35571450745579,11
"Bobby Bowden",1988,"Florida St.",1645.95215006386,1,1615.16563237436,30.7865176894991,12
"Bobby Bowden",1989,"Florida St.",1655.83689132579,1,1615.16563237436,40.6712589514352,13
"Bobby Bowden",1990,"Florida St.",1665.21053496532,1,1615.16563237436,50.0449025909661,14
"Bobby Bowden",1991,"Florida St.",1662.17757912158,2,1615.16563237436,47.0119467472225,15
"Bobby Bowden",1992,"Florida St.",1682.93384542873,2,1615.16563237436,67.7682130543742,16
"Bobby Bowden",1993,"Florida St.",1698.42868085387,1,1615.16563237436,83.2630484795118,17
"Bobby Bowden",1994,"Florida St.",1692.74054928015,1,1615.16563237436,77.5749169057922,18
"Bobby Bowden",1995,"Florida St.",1675.50162512424,2,1615.16563237436,60.3359927498773,19
"Bobby Bowden",1996,"Florida St.",1705.9592082137,1,1615.16563237436,90.7935758393446,20
"Bobby Bowden",1997,"Florida St.",1689.74688899621,1,1615.16563237436,74.581256621856,21
"Bobby Bowden",1998,"Florida St.",1701.2404646021,1,1615.16563237436,86.0748322277409,22
"Bobby Bowden",1999,"Florida St.",1708.14910160995,1,1615.16563237436,92.9834692355935,23
"Bobby Bowden",2000,"Florida St.",1714.68333637141,1,1615.16563237436,99.5177039970558,24
"Bobby Bowden",2001,"Florida St.",1640.21757760863,6,1615.16563237436,25.0519452342758,25
"Bobby Bowden",2002,"Florida St.",1631.64789169931,4,1615.16563237436,16.4822593249503,26
"Bobby Bowden",2003,"Florida St.",1644.26987577318,9,1615.16563237436,29.1042433988262,27
"Bobby Bowden",2004,"Florida St.",1615.99541881863,15,1615.16563237436,0.829786444271804,28
"Bobby Bowden",2005,"Florida St.",1605.92282774624,18,1615.16563237436,-9.24280462811294,29
"Bobby Bowden",2006,"Florida St.",1568.20401700774,27,1615.16563237436,-46.9616153666148,30
"Bobby Bowden",2007,"Florida St.",1546.41602376544,41,1615.16563237436,-68.7496086089197,31
"Bobby Bowden",2008,"Florida St.",1567.17261063733,28,1615.16563237436,-47.9930217370293,32
"Bobby Bowden",2009,"Florida St.",1541.38414555893,44,1615.16563237436,-73.7814868154287,33
"Bobby Collins",1976,"Southern Mississippi",1489.5981290683,68,1507.06089282226,-17.4627637539638,0
"Bobby Collins",1977,"Southern Mississippi",1493.00025484099,74,1507.06089282226,-14.0606379812716,1
"Bobby Collins",1978,"Southern Mississippi",1486.40286533296,104,1507.06089282226,-20.6580274892963,2
"Bobby Collins",1979,"Southern Mississippi",1491.83917256859,103,1507.06089282226,-15.2217202536733,3
"Bobby Collins",1980,"Southern Mississippi",1493.87937942644,109,1507.06089282226,-13.18151339582,4
"Bobby Collins",1981,"Southern Mississippi",1508.25382920509,35,1507.06089282226,1.1929363828342,5
