"date","coach","coach2","coach_win","coach_margin","year","han"
13393,"Rickey Bustle","Les Miles",0,-42,2006,"Home"
13393,"Jack Bicknell, Jr.","Bill Callahan",0,-39,2006,"Home"
13393,"Mark Snyder","Rich Rodriguez",0,-32,2006,"Home"
13393,"Lloyd Carr","Bobby Johnson",1,20,2006,"Home"
13393,"John Bunting","Greg Schiano",0,-5,2006,"Away"
13393,"Darrell Dickey","Mack Brown",0,-49,2006,"Home"
13393,"Joe Novak","Jim Tressel",0,-23,2006,"Home"
13393,"Mike Bellotti","Walt Harris",1,38,2006,"Home"
13393,"Dave Wannstedt","Al Groh",1,25,2006,"Home"
13393,"Dick Tomey","Tyrone ""Ty"" Willingham",0,-6,2006,"Home"
13393,"Phil Bennett","Mike Leach",0,-32,2006,"Home"
13393,"Greg Robinson","Jim Grobe",0,-10,2006,"Home"
13393,"Karl Dorrell","Kyle Whittingham",1,21,2006,"Home"
13393,"Brent Guy","Joe Glenn",0,-31,2006,"Home"
13394,"Guy Morriss","Gary Patterson",0,-10,2006,"Away"
13394,"Rich Brooks","Bobby ""Bob"" Petrino",0,-31,2006,"Home"
13394,"Tommy West","Ed Orgeron",0,-3,2006,"Home"
13395,"Bobby Bowden","Larry Coker",1,3,2006,"Away"
13398,"Chris Petersen","Mike Riley",1,28,2006,"Home"
13399,"Mark Dantonio","Dave Wannstedt",0,-18,2006,"Away"
13400,"Fisher DeBerry","Phillip Fulmer",0,-1,2006,"Home"
13400,"J.D. Brookhart","Chuck Amato",1,3,2006,"Away"
13400,"Joe Kines","Bobby Johnson",1,3,2006,"Home"
13400,"Mike Shula","Bobby Johnson",1,3,2006,"Home"
13400,"Mike Stoops","Les Miles",0,-42,2006,"Home"
13400,"Dirk Koetter","Chris Ault",1,31,2006,"Home"
13400,"Houston Nutt","Brent Guy",1,20,2006,"Home"
13400,"Steve Roberts","Mike Gundy",0,-28,2006,"Neutral"
13400,"Bobby Ross","Doug Martin",1,3,2006,"Home"
13400,"Tommy Tuberville","Sylvester ""Sly"" Croom",1,34,2006,"Away"
13400,"Brady Hoke","Terry Hoeppner",0,-1,2006,"Away"
13400,"Frank Spaziani","Tommy Bowden",1,1,2006,"Home"
13400,"Tom O'Brien","Tommy Bowden",1,1,2006,"Home"
13400,"Gregg Brandon","Turner Gill",1,8,2006,"Home"
13400,"Bronco Mendenhall","Steve Kragthorpe",1,25,2006,"Home"
13400,"Jeff Tedford","Glen Mason",1,25,2006,"Home"
13400,"George O'Leary","Urban Meyer",0,-42,2006,"Home"
13400,"Brian Kelly","Lloyd Carr",0,-24,2006,"Home"
13400,"Jeff Quinn","Lloyd Carr",0,-24,2006,"Home"
13400,"Dan Hawkins","Sonny Lubick",0,-4,2006,"Neutral"
13400,"Ted Roof","Jim Grobe",0,-1,2006,"Home"
13400,"Jeff Genyk","John L. Smith",0,-32,2006,"Home"
13400,"Howard Schnellenberger","Ron Prince",0,-45,2006,"Home"
13400,"Don Strock","Jim Leavitt",0,-1,2006,"Home"
13400,"Bobby Bowden","Larry Blakeney",1,7,2006,"Home"
13400,"Pat Hill","Mike Bellotti",0,-7,2006,"Away"
13400,"Mark Richt","Steve Spurrier",1,18,2006,"Away"
13400,"Art Briles","Chris Scelfo",1,38,2006,"Home"
13400,"Dennis Erickson","Bill Doba",0,-46,2006,"Home"
13400,"Ron Zook","Greg Schiano",0,-33,2006,"Home"
13400,"Kirk Ferentz","Greg Robinson",1,7,2006,"Away"
13400,"Dan McCarney","Mike Sanford",1,6,2006,"Home"
13400,"Mark Mangino","Charlie Weatherbie",1,2,2006,"Home"
13400,"Rich Brooks","David Bailiff",1,34,2006,"Home"
13400,"Rickey Bustle","Dennis Franchione",0,-44,2006,"Home"
13400,"Bobby ""Bob"" Petrino","Al Golden",1,62,2006,"Away"
13400,"Ralph Friedgen","Rick Stockstill",1,14,2006,"Home"
13400,"Don Brown","Paul Johnson",0,-1,2006,"Home"
13400,"Shane Montgomery","Joe Tiller",0,-7,2006,"Home"
13400,"Ed Orgeron","Gary Pinkel",0,-27,2006,"Home"
13400,"Rocky Long","Hal Clay Mumme",1,6,2006,"Away"
13400,"John Bunting","Frank Beamer",0,-25,2006,"Away"
13400,"Darrell Dickey","Phil Bennett",1,18,2006,"Home"
13400,"Joe Novak","Frank Solich",0,-12,2006,"Away"
13400,"Charlie Weis","Joe Paterno",1,24,2006,"Home"
13400,"Jim Tressel","Mack Brown",1,17,2006,"Away"
13400,"Bob Stoops","Tyrone ""Ty"" Willingham",1,17,2006,"Home"
13400,"Todd Graham","Karl Dorrell",0,-10,2006,"Home"
13400,"Dick Tomey","Walt Harris",1,1,2006,"Home"
13400,"Mike Price","Mike Leach",0,-3,2006,"Away"
13400,"Tom Amstutz","Bill Cubit",0,-21,2006,"Home"
13400,"Al Groh","Joe Glenn",1,1,2006,"Home"
13405,"Ralph Friedgen","Rich Rodriguez",0,-21,2006,"Home"
13406,"Mark Mangino","Tom Amstutz",0,-6,2006,"Home"
13407,"J.D. Brookhart","Brian Kelly",0,-3,2006,"Home"
13407,"J.D. Brookhart","Jeff Quinn",0,-3,2006,"Home"
13407,"Joe Kines","Charlie Weatherbie",1,34,2006,"Home"
13407,"Mike Shula","Charlie Weatherbie",1,34,2006,"Home"
13407,"Dirk Koetter","Dan Hawkins",1,18,2006,"Away"
13407,"Houston Nutt","Bobby Johnson",1,2,2006,"Away"
13407,"Bobby Ross","Dennis Franchione",0,-4,2006,"Home"
13407,"Tommy Tuberville","Les Miles",1,4,2006,"Home"
13407,"Brady Hoke","Joe Tiller",0,-10,2006,"Home"
13407,"Guy Morriss","Bill Doba",0,-2,2006,"Home"
13407,"Chris Petersen","Joe Glenn",1,7,2006,"Away"
13407,"Frank Spaziani","Bronco Mendenhall",1,7,2006,"Home"
13407,"Tom O'Brien","Bronco Mendenhall",1,7,2006,"Home"
13407,"Gregg Brandon","Don Strock",1,5,2006,"Away"
13407,"Turner Gill","Joe Novak",0,-18,2006,"Home"
13407,"George O'Leary","Jim Leavitt",0,-7,2006,"Away"
13407,"Mark Dantonio","Jim Tressel",0,-30,2006,"Home"
13407,"Tommy Bowden","Bobby Bowden",1,7,2006,"Away"
13407,"Sonny Lubick","Chris Ault",0,-18,2006,"Home"
13407,"Randy Edsall","Jim Grobe",0,-11,2006,"Away"
13407,"Ted Roof","Frank Beamer",0,-36,2006,"Home"
13407,"Skip Holtz","Tommy West",1,15,2006,"Home"
13407,"Jeff Genyk","Pat Fitzgerald",0,-8,2006,"Home"
13407,"Urban Meyer","Phillip Fulmer",1,1,2006,"Away"
13407,"Howard Schnellenberger","Mike Gundy",0,-40,2006,"Home"
13407,"Pat Hill","Tyrone ""Ty"" Willingham",0,-1,2006,"Home"
13407,"Chan Gailey","Larry Blakeney",1,15,2006,"Home"
13407,"June Jones","Mike Sanford",1,29,2006,"Home"
13407,"Ron Zook","Greg Robinson",0,-10,2006,"Away"
13407,"Kirk Ferentz","Dan McCarney",1,10,2006,"Home"
13407,"Ron Prince","Mark Snyder",1,16,2006,"Home"
13407,"Doug Martin","Shane Montgomery",1,2,2006,"Away"
13407,"Rich Brooks","Ed Orgeron",1,17,2006,"Home"
13407,"Bobby ""Bob"" Petrino","Larry Coker",1,24,2006,"Home"
13407,"Lloyd Carr","Charlie Weis",1,26,2006,"Away"
13407,"John L. Smith","Dave Wannstedt",1,15,2006,"Away"
13407,"Glen Mason","Al Golden",1,62,2006,"Home"
13407,"Sylvester ""Sly"" Croom","Chris Scelfo",0,-3,2006,"Away"
13407,"Gary Pinkel","Rocky Long",1,10,2006,"Away"
13407,"Paul Johnson","Walt Harris",1,28,2006,"Away"
13407,"Bill Callahan","Pete Carroll",0,-18,2006,"Home"
13407,"Chuck Amato","Jeff Bower",0,-20,2006,"Home"
13407,"Darrell Dickey","Steve Kragthorpe",0,-25,2006,"Home"
13407,"Frank Solich","Greg Schiano",0,-17,2006,"Home"
13407,"Bob Stoops","Mike Bellotti",0,-1,2006,"Home"
13407,"Todd Graham","Mack Brown",0,-45,2006,"Away"
13407,"Chuck Long","Bret Bielema",0,-14,2006,"Home"
13407,"Gary Patterson","Mike Leach",1,9,2006,"Home"
13407,"Kyle Whittingham","Brent Guy",1,48,2006,"Away"
13407,"Al Groh","Bill Cubit",0,-7,2006,"Away"
13412,"Chan Gailey","Al Groh",1,17,2006,"Home"
13413,"Chris Ault","Pat Fitzgerald",1,10,2006,"Home"
13414,"Fisher DeBerry","Joe Glenn",1,7,2006,"Away"
13414,"J.D. Brookhart","Darrell Dickey",1,20,2006,"Home"
13414,"Joe Kines","Houston Nutt",0,-1,2006,"Home"
13414,"Mike Shula","Houston Nutt",0,-1,2006,"Home"
13414,"Mike Stoops","Pete Carroll",0,-17,2006,"Away"
13414,"Dirk Koetter","Jeff Tedford",0,-28,2006,"Home"
13414,"Steve Roberts","Phil Bennett",0,-46,2006,"Home"
13414,"Bobby Ross","Guy Morriss",1,7,2006,"Away"
13414,"Tommy Tuberville","Turner Gill",1,31,2006,"Home"
13414,"Chris Petersen","June Jones",1,7,2006,"Home"
13414,"Frank Spaziani","Chuck Amato",0,-2,2006,"Home"
13414,"Tom O'Brien","Chuck Amato",0,-2,2006,"Home"
